7/12/21,09:42:36,38.4,88.9
7/12/21,09:43:06,38.13,77.6
7/12/21,09:43:36,37.82,80.7
7/12/21,09:44:06,37.8,80.8
7/12/21,09:44:36,37.83,91.4
7/12/21,09:45:06,37.82,88.4
7/12/21,09:45:36,37.79,87
7/12/21,09:46:06,38.35,87
7/12/21,09:46:36,37.8,83.3
7/12/21,09:47:06,37.79,92.5
7/12/21,09:47:36,37.8,91.2
7/12/21,09:48:06,37.78,85.8
7/12/21,09:48:36,37.74,84.5
7/12/21,09:49:06,38.34,91.2
7/12/21,09:49:36,38.05,81.9
7/12/21,09:50:06,37.79,87.1
7/12/21,09:50:36,39.17,86.9
7/12/21,09:51:06,,82.3
7/12/21,09:51:36,31.9,88
7/12/21,09:52:06,34.35,85.3
7/12/21,09:52:36,26.05,90
7/12/21,09:53:06,27.7,87.3
7/12/21,09:53:36,35.3,89.1
7/12/21,09:54:06,29.99,86.9
7/12/21,09:54:36,14.21,80.6
7/12/21,09:55:06,11.23,85.6
7/12/21,09:55:36,31.3,93.3
7/12/21,09:56:06,33.47,83.6
7/12/21,09:56:36,,98.6
7/12/21,09:57:06,,97.4
7/12/21,09:57:36,,100.5
7/12/21,09:58:06,,97.5
7/12/21,09:58:36,,94.9
7/12/21,09:59:06,30.61,88.2
7/12/21,09:59:36,,84.6
7/12/21,10:00:06,,88.8
7/12/21,10:00:36,35.26,84.6
7/12/21,10:01:06,37.51,88.3
7/12/21,10:01:36,38.36,82.6
7/12/21,10:02:06,37.71,86.7
7/12/21,10:02:36,37.74,81.3
7/12/21,10:03:06,37.74,81
7/12/21,10:03:36,37.68,81
7/12/21,10:04:06,38,82
7/12/21,10:04:36,37.74,81.2
7/12/21,10:05:06,37.2,83.5
7/12/21,10:05:36,37.72,82.7
7/12/21,10:06:06,37.72,73.9
7/12/21,10:06:36,37.73,80.1
7/12/21,10:07:06,37.75,78.6
7/12/21,10:07:36,37.72,78.5
7/12/21,10:08:06,37.71,80.2
7/12/21,10:08:36,37.71,81.2
7/12/21,10:09:06,38.3,79.7
7/12/21,10:09:36,37.69,83.9
7/12/21,10:10:06,37.71,74.8
7/12/21,10:10:36,38.58,77.9
7/12/21,10:11:06,37.71,81.6
7/12/21,10:11:36,37.67,76.6
7/12/21,10:12:06,37.68,83.9
7/12/21,10:12:36,37.64,80.6
7/12/21,10:13:06,37.63,73.5
7/12/21,10:13:36,37.64,70
7/12/21,10:14:06,39.06,79.1
7/12/21,10:14:36,38.19,90.6
7/12/21,10:15:06,40.13,90.4
7/12/21,10:15:36,38.12,91.1
7/12/21,10:16:06,39.28,92.3
7/12/21,10:16:36,37.26,94.1
7/12/21,10:17:06,37.58,101.2
7/12/21,10:17:36,37.58,88.7
7/12/21,10:18:06,37.55,77
7/12/21,10:18:36,37.59,76
7/12/21,10:19:06,22.74,87.1
7/12/21,10:19:36,40.56,98.1
7/12/21,10:20:06,37.56,78.6
7/12/21,10:20:36,37.57,82.1
7/12/21,10:21:06,,80.7
7/12/21,10:21:36,33.39,88.4
7/12/21,10:22:06,41.12,75.4
7/12/21,10:22:36,,84.3
7/12/21,10:23:06,,86.9
7/12/21,10:23:36,36.34,81.1
7/12/21,10:24:06,,84.7
7/12/21,10:24:36,,82.6
7/12/21,10:25:06,32.85,83
7/12/21,10:25:36,35.76,78.4
7/12/21,10:26:06,37.54,83.5
7/12/21,10:26:36,37.63,79.1
7/12/21,10:27:06,37.51,94.7
7/12/21,10:27:36,37.84,82.9
7/12/21,10:28:06,39.25,79.1
7/12/21,10:28:36,37.86,86.9
7/12/21,10:29:06,37.58,90
7/12/21,10:29:36,37.57,81.2
7/12/21,10:30:06,37.54,81.3
7/12/21,10:30:36,36.16,84.1
7/12/21,10:31:06,29,81
7/12/21,10:31:36,37.57,88.5
7/12/21,10:32:06,37.55,84.3
7/12/21,10:32:36,38.09,84
7/12/21,10:33:06,23.06,79.3
7/12/21,10:33:36,37.6,85
7/12/21,10:34:06,23.13,76.8
7/12/21,10:34:36,37.57,82.6
7/12/21,10:35:06,37.3,80.9
7/12/21,10:35:36,37.57,81.9
7/12/21,10:36:06,37.55,82.7
7/12/21,10:36:36,36.66,82.2
7/12/21,10:37:06,32.42,81.3
7/12/21,10:37:36,19.2,74.7
7/12/21,10:38:06,32.86,78
7/12/21,10:38:36,37.31,85.1
7/12/21,10:39:06,37.54,78.6
7/12/21,10:39:36,37.05,87.6
7/12/21,10:40:06,37.57,80.8
7/12/21,10:40:36,38.39,85.8
7/12/21,10:41:06,37.57,92.5
7/12/21,10:41:36,37.33,84.8
7/12/21,10:42:06,34.93,77.8
7/12/21,10:42:36,37.85,93.7
7/12/21,10:43:06,37.6,90.5
7/12/21,10:43:36,37.56,78.8
7/12/21,10:44:06,37.56,83.8
7/12/21,10:44:36,37.29,84.4
7/12/21,10:45:06,34.38,88.1
7/12/21,10:45:36,,90
7/12/21,10:46:06,,85.8
7/12/21,10:46:36,19.39,91.2
7/12/21,10:47:06,17.39,83
7/12/21,10:47:36,29.5,83.1
7/12/21,10:48:06,41.76,87.5
7/12/21,10:48:36,37.9,85.6
7/12/21,10:49:06,42.36,85.5
7/12/21,10:49:36,33.66,91.6
7/12/21,10:50:06,51.43,87.6
7/12/21,10:50:36,38.73,78.2
7/12/21,10:51:06,32.09,89.8
7/12/21,10:51:36,,85.2
7/12/21,10:52:06,,85.2
7/12/21,10:52:36,20.01,90.2
7/12/21,10:53:06,22.7,87
7/12/21,10:53:36,,85
7/12/21,10:54:06,,95
7/12/21,10:54:36,,88.5
7/12/21,10:55:06,,100.7
7/12/21,10:55:36,,85.6
7/12/21,10:56:06,,97.3
7/12/21,10:56:36,,96.6
7/12/21,10:57:06,24.53,102.8
7/12/21,10:57:36,,102.8
7/12/21,10:58:06,31.87,105.6
7/12/21,10:58:36,31.6,103.5
7/12/21,10:59:06,26.58,91.7
7/12/21,10:59:36,37.71,93
7/12/21,11:00:06,33.84,92.1
7/12/21,11:00:36,29.2,84.6
7/12/21,11:01:06,,83.5
7/12/21,11:01:36,,84.5
7/12/21,11:02:06,,93.1
7/12/21,11:02:36,26.02,91.2
7/12/21,11:03:06,31.04,87.5
7/12/21,11:03:36,37.74,90.3
7/12/21,11:04:06,,88.5
7/12/21,11:04:36,,86.1
7/12/21,11:05:06,38.38,97.1
7/12/21,11:05:36,16.22,84
7/12/21,11:06:06,37.76,88.2
7/12/21,11:06:36,34.22,91.5
7/12/21,11:07:06,37.48,88
7/12/21,11:07:36,,84.8
7/12/21,11:08:06,36.03,86.5
7/12/21,11:08:36,20.74,88.9
7/12/21,11:09:06,8.78,92.3
7/12/21,11:09:36,30.18,89.2
7/12/21,11:10:06,33.08,83
7/12/21,11:10:36,,89.2
7/12/21,11:11:06,37.2,87.8
7/12/21,11:11:36,32.53,97.5
7/12/21,11:12:06,33.47,94.5
7/12/21,11:12:36,30.55,94.8
7/12/21,11:13:06,27.81,86.9
7/12/21,11:13:36,15.67,84.8
7/12/21,11:14:06,32.28,90.6
7/12/21,11:14:36,37.27,90.1
7/12/21,11:15:06,37.82,93.2
7/12/21,11:15:36,28.59,93
7/12/21,11:16:06,32.03,90
7/12/21,11:16:36,22.44,90.6
7/12/21,11:17:06,34.44,91.2
7/12/21,11:17:36,37.37,101.1
7/12/21,11:18:06,37.06,101.6
7/12/21,11:18:36,38.16,87.2
7/12/21,11:19:06,37.87,88.3
7/12/21,11:19:36,38.72,88.9
7/12/21,11:20:06,33.91,91.7
7/12/21,11:20:36,38.17,89.2
7/12/21,11:21:06,37.87,83.5
7/12/21,11:21:36,37.9,86.5
7/12/21,11:22:06,38.17,91.1
7/12/21,11:22:36,37.61,81.1
7/12/21,11:23:06,35.78,88
7/12/21,11:23:36,37.61,89.8
7/12/21,11:24:06,34.49,93.8
7/12/21,11:24:36,37.07,88.8
7/12/21,11:25:06,32.32,86.9
7/12/21,11:25:36,37.88,90.3
7/12/21,11:26:06,37.9,85.1
7/12/21,11:26:36,37.9,89.3
7/12/21,11:27:06,37.9,96.8
7/12/21,11:27:36,37.91,89.2
7/12/21,11:28:06,37.9,83.9
7/12/21,11:28:36,37.89,90.5
7/12/21,11:29:06,37.9,91.5
7/12/21,11:29:36,37.93,96.1
7/12/21,11:30:06,37.89,97.3
7/12/21,11:30:36,37.91,91.4
7/12/21,11:31:06,37.91,95.6
7/12/21,11:31:36,37.9,84.9
7/12/21,11:32:06,37.93,88.6
7/12/21,11:32:36,37.9,91.8
7/12/21,11:33:06,37.91,84.6
7/12/21,11:33:36,37.91,84.2
7/12/21,11:34:06,37.91,88.9
7/12/21,11:34:36,37.9,84.5
7/12/21,11:35:06,37.9,86.2
7/12/21,11:35:36,37.9,83.5
7/12/21,11:36:06,37.93,96.7
