,M
233333,301
233334,336
233335,375
233336,402
233337,435
233338,457
233339,481
233340,502
233341,516
233342,535
233343,546
233344,558
233345,577
233346,582
233347,604
233348,614
233349,631
233350,651
233351,665
233352,686
233353,697
233354,713
233355,718
233356,725
233357,717
233358,710
233359,687
233360,665
233361,626
233362,589
233363,540
233364,494
233365,444
233366,398
233367,354
233368,319
233369,296
233370,278
233371,284
233372,290
233373,322
233374,360
233375,413
233376,475
233377,545
233378,617
233379,692
233380,765
233381,829
233382,893
233383,936
233384,976
233385,997
233386,1005
233387,1003
233388,984
233389,955
233390,918
233391,872
233392,821
233393,766
233394,712
233395,653
233396,605
233397,547
233398,501
233399,451
233400,402
233401,357
233402,302
233403,247
233404,182
233405,107
233406,22
233407,-80
233408,-200
233409,-335
233410,-492
233411,-665
233412,-863
233413,-1073
233414,-1307
233415,-1549
233416,-1806
233417,-2071
233418,-2337
233419,-2606
233420,-2865
233421,-3114
233422,-3348
233423,-3554
233424,-3742
233425,-3887
233426,-4006
233427,-4079
233428,-4115
233429,-4104
233430,-4053
233431,-3957
233432,-3820
233433,-3649
233434,-3438
233435,-3204
233436,-2942
233437,-2661
233438,-2372
233439,-2074
233440,-1775
233441,-1482
233442,-1198
233443,-928
233444,-674
233445,-440
233446,-224
233447,-30
233448,147
233449,301
233450,447
233451,567
233452,687
233453,794
233454,892
233455,993
233456,1088
233457,1183
233458,1286
233459,1383
233460,1490
233461,1595
233462,1703
233463,1813
233464,1918
233465,2027
233466,2124
233467,2225
233468,2308
233469,2389
233470,2457
233471,2511
233472,2556
233473,2586
233474,2601
233475,2604
233476,2589
233477,2567
233478,2523
233479,2481
233480,2412
233481,2347
233482,2264
233483,2183
233484,2088
233485,2001
233486,1901
233487,1807
233488,1715
233489,1620
233490,1533
233491,1453
233492,1367
233493,1302
233494,1228
233495,1171
233496,1113
233497,1064
233498,1018
233499,978
233500,943
233501,910
233502,880
233503,858
233504,831
233505,814
233506,793
233507,777
233508,765
233509,747
233510,740
233511,724
233512,715
233513,703
233514,688
233515,676
233516,657
233517,635
233518,610
233519,578
233520,540
233521,499
233522,445
233523,387
233524,324
233525,247
233526,173
233527,86
233528,-3
233529,-96
233530,-192
233531,-291
233532,-387
233533,-487
233534,-579
233535,-678
233536,-762
233537,-853
233538,-933
233539,-1008
233540,-1082
233541,-1147
233542,-1207
233543,-1263
233544,-1310
233545,-1352
233546,-1390
233547,-1418
233548,-1441
233549,-1456
233550,-1464
233551,-1466
233552,-1458
233553,-1443
233554,-1425
233555,-1391
233556,-1363
233557,-1315
233558,-1275
233559,-1220
233560,-1171
233561,-1112
233562,-1057
233563,-1000
233564,-944
233565,-890
233566,-838
233567,-790
233568,-744
233569,-704
233570,-665
233571,-631
233572,-599
233573,-568
233574,-544
233575,-513
233576,-494
233577,-462
233578,-440
233579,-410
233580,-384
233581,-355
233582,-325
233583,-297
233584,-267
233585,-239
233586,-217
233587,-191
233588,-178
233589,-164
233590,-159
233591,-163
233592,-169
233593,-191
233594,-215
233595,-247
233596,-292
233597,-335
233598,-393
233599,-449
233600,-511
233601,-574
233602,-642
233603,-705
233604,-773
233605,-836
233606,-900
233607,-961
233608,-1025
233609,-1081
233610,-1146
233611,-1203
233612,-1268
233613,-1327
233614,-1395
233615,-1458
233616,-1524
233617,-1593
233618,-1653
233619,-1719
233620,-1771
233621,-1820
233622,-1859
233623,-1884
233624,-1893
233625,-1890
233626,-1859
233627,-1817
233628,-1748
233629,-1661
233630,-1552
233631,-1425
233632,-1279
233633,-1121
233634,-947
233635,-770
233636,-579
233637,-393
233638,-205
233639,-17
233640,158
233641,336
233642,494
233643,651
233644,795
233645,928
233646,1058
233647,1171
233648,1287
233649,1391
233650,1491
233651,1591
233652,1681
233653,1780
233654,1862
233655,1959
233656,2033
233657,2124
233658,2194
233659,2273
233660,2337
233661,2401
233662,2451
233663,2502
233664,2538
233665,2574
233666,2594
233667,2613
233668,2622
233669,2625
233670,2623
233671,2611
233672,2600
233673,2577
233674,2555
233675,2526
233676,2487
233677,2455
233678,2404
233679,2359
233680,2306
233681,2245
233682,2186
233683,2116
233684,2050
233685,1972
233686,1903
233687,1820
233688,1749
233689,1665
233690,1595
233691,1509
233692,1446
233693,1360
233694,1300
233695,1218
233696,1156
233697,1082
233698,1015
233699,946
233700,875
233701,803
233702,735
233703,655
233704,586
233705,504
233706,431
233707,349
233708,271
233709,191
233710,110
233711,33
233712,-48
233713,-127
233714,-203
233715,-285
233716,-357
233717,-439
233718,-515
233719,-591
233720,-672
233721,-748
233722,-827
233723,-907
233724,-984
233725,-1061
233726,-1139
233727,-1211
233728,-1285
233729,-1353
233730,-1415
233731,-1480
233732,-1532
233733,-1585
233734,-1630
233735,-1668
233736,-1706
233737,-1733
233738,-1759
233739,-1779
233740,-1792
233741,-1806
233742,-1812
233743,-1815
233744,-1816
233745,-1812
233746,-1805
233747,-1799
233748,-1783
233749,-1773
233750,-1755
233751,-1738
233752,-1721
233753,-1699
233754,-1684
233755,-1662
233756,-1646
233757,-1629
233758,-1612
233759,-1604
233760,-1583
233761,-1583
233762,-1563
233763,-1563
233764,-1548
233765,-1541
233766,-1530
233767,-1516
233768,-1502
233769,-1481
233770,-1462
233771,-1432
233772,-1406
233773,-1371
233774,-1336
233775,-1296
233776,-1256
233777,-1212
233778,-1167
233779,-1126
233780,-1074
233781,-1033
233782,-985
233783,-936
233784,-891
233785,-839
233786,-791
233787,-735
233788,-685
233789,-621
233790,-569
233791,-505
233792,-444
233793,-382
233794,-320
233795,-262
233796,-206
233797,-153
233798,-110
233799,-67
233800,-38
233801,-10
233802,6
233803,18
233804,24
233805,23
233806,25
233807,19
233808,21
233809,20
233810,30
233811,42
233812,63
233813,98
233814,133
233815,187
233816,250
233817,312
233818,400
233819,477
233820,574
233821,669
233822,767
233823,872
233824,975
233825,1081
233826,1186
233827,1289
233828,1394
233829,1496
233830,1598
233831,1695
233832,1795
233833,1883
233834,1976
233835,2058
233836,2133
233837,2205
233838,2261
233839,2310
233840,2348
233841,2370
233842,2380
233843,2378
233844,2359
233845,2332
233846,2289
233847,2241
233848,2182
233849,2120
233850,2051
233851,1989
233852,1918
233853,1863
233854,1798
233855,1755
233856,1702
233857,1671
233858,1632
233859,1607
233860,1582
233861,1557
233862,1534
233863,1508
233864,1477
233865,1443
233866,1400
233867,1352
233868,1294
233869,1229
233870,1158
233871,1079
233872,997
233873,911
233874,817
233875,731
233876,637
233877,548
233878,461
233879,372
233880,291
233881,209
233882,131
233883,52
233884,-25
233885,-100
233886,-178
233887,-252
233888,-333
233889,-411
233890,-491
233891,-572
233892,-652
233893,-732
233894,-815
233895,-887
233896,-969
233897,-1034
233898,-1109
233899,-1168
233900,-1233
233901,-1286
233902,-1338
233903,-1388
233904,-1428
233905,-1470
233906,-1506
233907,-1537
233908,-1570
233909,-1592
233910,-1618
233911,-1631
233912,-1651
233913,-1656
233914,-1662
233915,-1660
233916,-1653
233917,-1641
233918,-1621
233919,-1601
233920,-1569
233921,-1541
233922,-1503
233923,-1468
233924,-1434
233925,-1395
233926,-1363
233927,-1335
233928,-1305
233929,-1291
233930,-1270
233931,-1266
233932,-1258
233933,-1263
233934,-1265
233935,-1276
233936,-1284
233937,-1295
233938,-1302
233939,-1308
233940,-1308
233941,-1302
233942,-1291
233943,-1269
233944,-1242
233945,-1202
233946,-1154
233947,-1103
233948,-1033
233949,-970
233950,-887
233951,-808
233952,-722
233953,-634
233954,-544
233955,-455
233956,-367
233957,-279
233958,-197
233959,-117
233960,-39
233961,30
233962,101
233963,161
233964,223
233965,275
233966,331
233967,375
233968,424
233969,466
233970,509
233971,550
233972,588
233973,626
233974,666
233975,697
233976,740
233977,766
233978,804
233979,829
233980,861
233981,883
233982,906
233983,923
233984,935
233985,949
233986,950
233987,957
233988,951
233989,947
233990,940
233991,926
233992,917
233993,901
233994,884
233995,873
233996,851
233997,844
233998,822
233999,815
234000,795
234001,789
234002,774
234003,764
234004,752
234005,742
234006,731
234007,720
234008,709
234009,695
234010,689
234011,673
234012,669
234013,653
234014,650
234015,643
234016,635
234017,635
234018,626
234019,630
234020,621
234021,624
234022,612
234023,608
234024,593
234025,574
234026,556
234027,517
234028,491
234029,435
234030,393
234031,329
234032,268
234033,203
234034,130
234035,63
234036,-7
234037,-72
234038,-128
234039,-182
234040,-223
234041,-256
234042,-275
234043,-285
234044,-281
234045,-270
234046,-247
234047,-215
234048,-181
234049,-137
234050,-97
234051,-54
234052,-13
234053,22
234054,50
234055,77
234056,90
234057,100
234058,98
234059,94
234060,77
234061,65
234062,37
234063,18
234064,-11
234065,-33
234066,-59
234067,-78
234068,-100
234069,-114
234070,-127
234071,-136
234072,-145
234073,-150
234074,-156
234075,-158
234076,-163
234077,-168
234078,-176
234079,-181
234080,-193
234081,-201
234082,-217
234083,-227
234084,-245
234085,-255
234086,-271
234087,-282
234088,-294
234089,-306
234090,-310
234091,-319
234092,-320
234093,-326
234094,-322
234095,-327
234096,-319
234097,-323
234098,-317
234099,-315
234100,-313
234101,-310
234102,-309
234103,-305
234104,-304
234105,-300
234106,-298
234107,-294
234108,-286
234109,-285
234110,-271
234111,-270
234112,-253
234113,-247
234114,-234
234115,-221
234116,-213
234117,-195
234118,-191
234119,-175
234120,-168
234121,-161
234122,-151
234123,-151
234124,2
234125,-2
234126,3
234127,-3
234128,2
234129,-1
234130,1
234131,-1
234132,1
234133,-2
234134,3
234135,-2
234136,1
234137,0
234138,-2
234139,3
234140,-3
234141,2
234142,0
234143,-2
234144,3
234145,-4
234146,3
234147,-1
234148,1
234149,-2
234150,3
234151,-4
234152,4
234153,-3
234154,2
234155,-2
234156,3
234157,-4
234158,5
234159,-6
234160,6
234161,-5
234162,4
234163,-2
234164,0
234165,1
234166,0
234167,-2
234168,3
234169,-3
234170,2
234171,0
234172,-1
234173,0
234174,0
234175,1
234176,-2
234177,3
234178,-4
234179,3
234180,-1
234181,1
234182,-2
234183,2
234184,-2
234185,2
234186,0
234187,-2
234188,2
234189,-1
234190,0
234191,1
234192,-1
234193,0
234194,1
234195,-1
234196,0
234197,0
234198,0
234199,1
234200,-1
234201,0
234202,0
234203,0
234204,0
234205,1
234206,-2
234207,2
234208,-1
234209,0
234210,0
234211,0
234212,0
234213,1
234214,-1
234215,0
234216,0
234217,0
234218,1
234219,-2
234220,3
234221,-4
234222,4
234223,-4
234224,4
234225,-3
234226,1
234227,0
234228,-1
234229,2
234230,-1
234231,0
234232,-1
234233,2
234234,-2
234235,2
234236,-2
234237,2
234238,-2
234239,2
234240,-2
234241,2
234242,-2
234243,2
234244,-2
234245,1
234246,1
234247,-2
234248,2
234249,-1
234250,-1
234251,3
234252,-4
234253,4
234254,-3
234255,1
234256,1
234257,-3
234258,4
234259,-4
234260,4
234261,-4
234262,3
234263,-2
234264,1
234265,1
234266,-2
234267,1
234268,0
234269,-1
234270,2
234271,-1
234272,-1
234273,2
234274,-2
234275,2
234276,-1
234277,-1
234278,2
234279,-2
234280,3
234281,-3
234282,2
234283,-2
234284,2
234285,-2
234286,2
234287,-2
234288,1
234289,0
234290,0
234291,0
234292,0
234293,-1
234294,2
234295,-3
234296,3
234297,-2
234298,2
234299,-2
234300,0
234301,0
234302,2
234303,-2
234304,1
234305,-1
234306,0
234307,2
234308,-2
234309,1
234310,-1
234311,1
234312,-1
234313,1
234314,0
234315,-1
234316,1
234317,-1
234318,0
234319,2
234320,-2
234321,0
234322,1
234323,-2
234324,4
234325,-5
234326,4
234327,-4
234328,5
234329,-5
234330,4
234331,-3
234332,2
234333,-1
234334,1
234335,-2
234336,2
234337,0
234338,-1
234339,1
234340,0
234341,-2
234342,3
234343,-2
234344,2
234345,-2
234346,2
234347,-3
234348,3
234349,-2
234350,2
234351,-3
234352,3
234353,-3
234354,3
234355,-2
234356,1
234357,-1
234358,1
234359,-1
234360,1
234361,-1
234362,1
234363,0
234364,-1
234365,0
234366,0
234367,0
234368,1
234369,0
234370,-2
234371,2
234372,-1
234373,0
234374,1
234375,-1
234376,0
234377,2
234378,-4
234379,4
234380,-3
234381,2
234382,0
234383,-2
234384,3
234385,-4
234386,4
234387,-3
234388,3
234389,-3
234390,2
234391,-2
234392,2
234393,-1
234394,0
234395,0
234396,0
234397,0
234398,0
234399,-1
234400,1
234401,0
234402,-1
234403,2
234404,-3
234405,2
234406,0
234407,-1
234408,1
234409,0
234410,-1
234411,1
234412,0
234413,-1
234414,2
234415,-2
234416,1
234417,0
234418,0
234419,0
234420,0
234421,0
234422,0
234423,0
234424,1
234425,-2
234426,2
234427,-1
234428,1
234429,-1
234430,1
234431,-2
234432,4
234433,-5
234434,5
234435,-4
234436,2
234437,1
234438,-4
234439,5
234440,-3
234441,1
234442,0
234443,0
234444,-1
234445,3
234446,-4
234447,3
234448,-2
234449,2
234450,-3
234451,4
234452,-4
234453,3
234454,-2
234455,2
234456,-2
234457,3
234458,-4
234459,4
234460,-3
234461,2
234462,-1
234463,0
234464,0
234465,1
234466,-1
234467,0
234468,1
234469,-2
234470,3
234471,-3
234472,3
234473,-2
234474,1
234475,0
234476,-1
234477,1
234478,0
234479,-1
234480,2
234481,-2
234482,1
234483,0
234484,-1
234485,2
234486,-3
234487,3
234488,-2
234489,1
234490,1
234491,-3
234492,3
234493,-1
234494,0
234495,0
234496,1
234497,-2
234498,3
234499,-3
234500,2
234501,0
234502,-2
234503,2
234504,-1
234505,0
234506,1
234507,-2
234508,1
234509,1
234510,-2
234511,2
234512,-2
234513,1
234514,1
234515,-1
234516,0
234517,0
234518,1
234519,-1
234520,1
234521,-1
234522,0
234523,2
234524,-3
234525,3
234526,-3
234527,2
234528,-1
234529,1
234530,-1
234531,1
234532,-2
234533,3
234534,-3
234535,3
234536,-3
234537,3
234538,-3
234539,3
234540,-2
234541,1
234542,0
234543,-2
234544,3
234545,-3
234546,4
234547,-4
234548,3
234549,-3
234550,2
234551,-1
234552,1
234553,0
234554,-1
234555,1
234556,-1
234557,1
234558,-1
234559,0
234560,1
234561,-1
234562,1
234563,-1
234564,0
234565,0
234566,1
234567,-1
234568,1
234569,-1
234570,0
234571,1
234572,-1
234573,1
234574,-1
234575,1
234576,-1
234577,1
234578,0
234579,-1
234580,1
234581,-1
234582,1
234583,0
234584,-1
234585,0
234586,0
234587,1
234588,0
234589,-2
234590,2
234591,-2
234592,3
234593,-2
234594,0
234595,1
234596,-1
234597,1
234598,-1
234599,1
234600,-1
234601,1
234602,-1
234603,0
234604,1
234605,-1
234606,0
234607,0
234608,1
234609,-1
234610,0
234611,1
234612,-2
234613,2
234614,-1
234615,0
234616,0
234617,1
234618,-1
234619,-1
234620,3
234621,-5
234622,7
234623,-6
234624,4
234625,-4
234626,4
234627,-3
234628,2
234629,0
234630,-3
234631,5
234632,-5
234633,4
234634,-3
234635,1
234636,1
234637,-1
234638,1
234639,-1
234640,0
234641,1
234642,-1
234643,1
234644,-1
234645,1
234646,-1
234647,0
234648,1
234649,-1
234650,1
234651,-1
234652,1
234653,-1
234654,1
234655,-1
234656,1
234657,-1
234658,1
234659,-1
234660,0
234661,1
234662,-1
234663,1
234664,-1
234665,0
234666,0
234667,2
234668,-3
234669,3
234670,-3
234671,3
234672,-2
234673,0
234674,1
234675,-2
234676,4
234677,-5
234678,4
234679,-2
234680,0
234681,1
234682,-2
234683,2
234684,-1
234685,1
234686,-1
234687,0
234688,1
234689,-2
234690,2
234691,0
234692,-2
234693,3
234694,-3
234695,2
234696,-1
234697,1
234698,-1
234699,1
234700,-1
234701,0
234702,0
234703,1
234704,-1
234705,1
234706,-2
234707,2
234708,-1
234709,0
234710,1
234711,-2
234712,2
234713,-1
234714,0
234715,0
234716,0
234717,-1
234718,2
234719,-2
234720,2
234721,-2
234722,0
234723,2
234724,-2
234725,2
234726,-2
234727,1
234728,0
234729,1
234730,-2
234731,2
234732,-1
234733,0
234734,1
234735,-1
234736,0
234737,1
234738,-2
234739,3
234740,-3
234741,3
234742,-3
234743,2
234744,-1
234745,0
234746,1
234747,0
234748,-2
234749,3
234750,-3
234751,2
234752,-1
234753,0
234754,0
234755,1
234756,-2
234757,1
234758,0
234759,0
234760,0
234761,0
234762,-1
234763,1
234764,1
234765,-2
234766,1
234767,0
234768,-1
234769,2
234770,-1
234771,-1
234772,2
234773,-3
234774,3
234775,-2
234776,1
234777,0
234778,-1
234779,1
234780,0
234781,-1
234782,2
234783,-2
234784,1
234785,0
234786,-1
234787,3
234788,-4
234789,4
234790,-5
234791,5
234792,-4
234793,4
234794,-4
234795,3
234796,-3
234797,3
234798,-1
234799,-1
234800,2
234801,-2
234802,1
234803,1
234804,-2
234805,1
234806,0
234807,-1
234808,3
234809,-4
234810,4
234811,-5
234812,6
234813,-5
234814,3
234815,0
234816,-3
234817,5
234818,-5
234819,4
234820,-2
234821,1
234822,-2
234823,3
234824,-4
234825,5
234826,-4
234827,2
234828,-1
234829,0
234830,0
234831,1
234832,-1
234833,0
234834,1
234835,-3
234836,4
234837,-3
234838,2
234839,-2
234840,2
234841,-2
234842,2
234843,-1
234844,-1
234845,2
234846,-1
234847,0
234848,0
234849,0
234850,0
234851,0
234852,0
234853,0
234854,0
234855,1
234856,-1
234857,0
234858,0
234859,0
234860,0
234861,1
234862,-2
234863,2
234864,-2
234865,2
234866,-3
234867,3
234868,-3
234869,3
234870,-2
234871,1
234872,-2
234873,3
234874,-3
234875,2
234876,0
234877,-2
234878,3
234879,-3
234880,2
234881,-1
234882,1
234883,-1
234884,1
234885,-2
234886,2
234887,-1
234888,1
234889,-1
234890,0
234891,0
234892,0
234893,1
234894,-1
234895,-1
234896,2
234897,-2
234898,2
234899,-2
234900,1
234901,0
234902,0
234903,0
234904,-1
234905,1
234906,0
234907,0
234908,0
234909,0
234910,0
234911,-1
234912,2
234913,-1
234914,-1
234915,3
234916,-4
234917,4
234918,-3
234919,1
234920,0
234921,0
234922,0
234923,0
234924,0
234925,0
234926,1
234927,-2
234928,3
234929,-4
234930,4
234931,-3
234932,2
234933,-1
234934,0
234935,1
234936,-2
234937,2
234938,-1
234939,0
234940,1
234941,-2
234942,2
234943,-1
234944,0
234945,1
234946,-2
234947,3
234948,-4
234949,3
234950,-1
234951,0
234952,0
234953,0
234954,0
234955,0
234956,0
234957,1
234958,-3
234959,4
234960,-3
234961,1
234962,2
234963,-5
234964,5
234965,-3
234966,1
234967,1
234968,-2
234969,1
234970,0
234971,-1
234972,2
234973,-3
234974,4
234975,-5
234976,5
234977,-4
234978,2
234979,-1
234980,1
234981,-1
234982,2
234983,-3
234984,2
234985,0
234986,-1
234987,2
234988,-3
234989,3
234990,-2
234991,1
234992,0
234993,-1
234994,2
234995,-3
234996,3
234997,-2
234998,1
234999,0
235000,-2
235001,4
235002,-5
235003,5
235004,-4
235005,3
235006,-2
235007,1
235008,-1
235009,1
235010,-1
235011,1
235012,0
235013,-2
235014,3
235015,-4
235016,5
235017,-5
235018,5
235019,-4
235020,2
235021,0
235022,-1
235023,1
235024,-1
235025,1
235026,-1
235027,1
235028,0
235029,-2
235030,3
235031,-3
235032,3
235033,-2
235034,1
235035,0
235036,-1
235037,2
235038,-2
235039,2
235040,-2
235041,1
235042,0
235043,0
235044,0
235045,0
235046,-1
235047,2
235048,-2
235049,1
235050,0
235051,-1
235052,1
235053,0
235054,-1
235055,2
235056,-3
235057,2
235058,0
235059,-1
235060,2
235061,-3
235062,3
235063,-3
235064,3
235065,-3
235066,3
235067,-3
235068,3
235069,-4
235070,5
235071,-5
235072,4
235073,-3
235074,2
235075,-1
235076,0
235077,0
235078,0
235079,0
235080,0
235081,0
235082,0
235083,-1
235084,2
235085,-2
235086,2
235087,-2
235088,1
235089,0
235090,-1
235091,3
235092,-4
235093,4
235094,-4
235095,3
235096,-2
235097,2
235098,-1
235099,-1
235100,3
235101,-4
235102,4
235103,-3
235104,1
235105,0
235106,0
235107,0
235108,0
235109,0
235110,0
235111,0
235112,0
235113,0
235114,0
235115,0
235116,1
235117,-1
235118,0
235119,0
235120,0
235121,0
235122,0
235123,1
235124,-3
235125,4
235126,-3
235127,1
235128,1
235129,-2
235130,2
235131,-2
235132,2
235133,-1
235134,0
235135,1
235136,-2
235137,1
235138,1
235139,-2
235140,3
235141,-4
235142,3
235143,-1
235144,1
235145,-1
235146,0
235147,0
235148,1
235149,-1
235150,2
235151,-4
235152,5
235153,-6
235154,6
235155,-4
235156,2
235157,-1
235158,-1
235159,2
235160,-1
235161,0
235162,0
235163,-1
235164,2
235165,-1
235166,0
235167,0
235168,0
235169,0
235170,1
235171,-2
235172,2
235173,-1
235174,1
235175,-1
235176,0
235177,1
235178,-1
235179,1
235180,-1
235181,0
235182,1
235183,-1
235184,1
235185,-1
235186,1
235187,-2
235188,2
235189,-1
235190,1
235191,-1
235192,0
235193,0
235194,0
235195,1
235196,-2
235197,2
235198,-3
235199,4
235200,-4
235201,4
235202,-4
235203,3
235204,-3
235205,4
235206,-4
235207,4
235208,-4
235209,3
235210,-2
235211,2
235212,-1
235213,0
235214,-1
235215,1
235216,-1
235217,3
235218,-4
235219,3
235220,-2
235221,1
235222,0
235223,0
235224,0
235225,0
235226,1
235227,-3
235228,4
235229,-4
235230,3
235231,-1
235232,0
235233,-1
235234,1
235235,-1
235236,1
235237,0
235238,-1
235239,1
235240,-1
235241,0
235242,1
235243,-2
235244,3
235245,-3
235246,2
235247,-1
235248,-1
235249,3
235250,-4
235251,4
235252,-3
235253,1
235254,1
235255,-2
235256,2
235257,-2
235258,2
235259,-2
235260,2
235261,-2
235262,2
235263,-2
235264,1
235265,0
235266,0
235267,0
235268,0
235269,-1
235270,1
235271,0
235272,0
235273,0
235274,-1
235275,1
235276,-1
235277,1
235278,0
235279,-2
235280,3
235281,-3
235282,3
235283,-2
235284,0
235285,0
235286,1
235287,-1
235288,1
235289,-1
235290,-1
235291,3
235292,-3
235293,3
235294,-3
235295,2
235296,-1
235297,1
235298,0
235299,-1
235300,0
235301,2
235302,-3
235303,4
235304,-4
235305,2
235306,0
235307,-1
235308,1
235309,-1
235310,2
235311,-3
235312,3
235313,-3
235314,2
235315,0
235316,-1
235317,1
235318,-1
235319,1
235320,-1
235321,1
235322,0
235323,-2
235324,3
235325,-3
235326,2
235327,0
235328,-1
235329,1
235330,-1
235331,0
235332,1
235333,-1
235334,1
235335,0
235336,-2
235337,3
235338,-4
235339,5
235340,-4
235341,2
235342,0
235343,-2
235344,3
235345,-2
235346,1
235347,-1
235348,2
235349,-3
235350,3
235351,-2
235352,0
235353,2
235354,-2
235355,1
235356,0
235357,-1
235358,1
235359,0
235360,0
235361,-1
235362,2
235363,-3
235364,3
235365,-2
235366,1
235367,-1
235368,1
235369,-1
235370,2
235371,-3
235372,3
235373,-3
235374,2
235375,0
235376,-1
235377,0
235378,1
235379,-2
235380,3
235381,-2
235382,0
235383,1
235384,-1
235385,1
235386,0
235387,-1
235388,1
235389,-1
235390,1
235391,0
235392,0
235393,-1
235394,1
235395,-1
235396,1
235397,0
235398,0
235399,-1
235400,1
235401,-1
235402,1
235403,0
235404,-2
235405,3
235406,-3
235407,3
235408,-3
235409,2
235410,-2
235411,3
235412,-3
235413,3
235414,-4
235415,4
235416,-3
235417,2
235418,-1
235419,-1
235420,3
235421,-3
235422,2
235423,-1
235424,0
235425,1
235426,0
235427,-2
235428,4
235429,-5
235430,5
235431,-5
235432,5
235433,-4
235434,3
235435,-2
235436,1
235437,-1
235438,1
235439,-1
235440,1
235441,0
235442,-1
235443,1
235444,-1
235445,2
235446,-3
235447,3
235448,-2
235449,1
235450,1
235451,-2
235452,2
235453,-1
235454,0
235455,0
235456,1
235457,-2
235458,3
235459,-3
235460,1
235461,0
235462,0
235463,0
235464,0
235465,0
235466,-1
235467,1
235468,0
235469,0
235470,0
235471,0
235472,-1
235473,2
235474,-3
235475,4
235476,-4
235477,3
235478,-1
235479,-1
235480,2
235481,-3
235482,3
235483,-2
235484,1
235485,0
235486,-2
235487,3
235488,-2
235489,1
235490,-1
235491,1
235492,-1
235493,1
235494,-1
235495,1
235496,-1
235497,1
235498,0
235499,-1
235500,1
235501,-1
235502,1
235503,0
235504,-1
235505,1
235506,-1
235507,2
235508,-2
235509,1
235510,-1
235511,2
235512,-3
235513,4
235514,-4
235515,3
235516,-1
235517,-1
235518,2
235519,-2
235520,1
235521,0
235522,0
235523,-1
235524,1
235525,0
235526,-1
235527,2
235528,-3
235529,2
235530,0
235531,-1
235532,2
235533,-3
235534,3
235535,-2
235536,1
235537,0
235538,0
235539,-1
235540,2
235541,-2
235542,2
235543,-1
235544,-1
235545,2
235546,-2
235547,2
235548,-2
235549,2
235550,-2
235551,2
235552,-2
235553,1
235554,0
235555,0
235556,-1
235557,2
235558,-3
235559,3
235560,-3
235561,3
235562,-3
235563,3
235564,-3
235565,2
235566,-1
235567,0
235568,1
235569,-1
235570,1
235571,-1
235572,0
235573,1
235574,-2
235575,2
235576,-1
235577,1
235578,-1
235579,1
235580,-2
235581,2
235582,-1
235583,0
235584,2
235585,-3
235586,2
235587,-2
235588,2
235589,-1
235590,1
235591,-1
235592,0
235593,0
235594,0
235595,1
235596,-1
235597,0
235598,0
235599,0
235600,1
235601,-1
235602,0
235603,1
235604,-2
235605,3
235606,-3
235607,2
235608,-1
235609,0
235610,1
235611,-2
235612,3
235613,-4
235614,4
235615,-3
235616,2
235617,-2
235618,2
235619,-2
235620,3
235621,-3
235622,2
235623,-2
235624,2
235625,-1
235626,1
235627,-1
235628,0
235629,1
235630,-1
235631,1
235632,-1
235633,0
235634,1
235635,-2
235636,3
235637,-4
235638,4
235639,-4
235640,4
235641,-4
235642,4
235643,-5
235644,6
235645,-6
235646,6
235647,-5
235648,3
235649,-1
235650,-1
235651,2
235652,-2
235653,2
235654,-1
235655,-1
235656,2
235657,-2
235658,2
235659,-1
235660,0
235661,0
235662,0
235663,1
235664,-2
235665,3
235666,-4
235667,4
235668,-2
235669,0
235670,1
235671,-2
235672,2
235673,-1
235674,1
235675,-2
235676,3
235677,-4
235678,4
235679,-3
235680,2
235681,-2
235682,2
235683,-1
235684,0
235685,1
235686,-3
235687,3
235688,-2
235689,2
235690,-1
235691,0
235692,-1
235693,1
235694,1
235695,-2
235696,2
235697,-2
235698,1
235699,1
235700,-2
235701,2
235702,-1
235703,0
235704,0
235705,1
235706,-2
235707,3
235708,-2
235709,-1
235710,3
235711,-3
235712,2
235713,-1
235714,0
235715,0
235716,1
235717,-2
235718,2
235719,-2
235720,1
235721,1
235722,-2
235723,1
235724,0
235725,-1
235726,1
235727,1
235728,-2
235729,2
235730,-2
235731,1
235732,0
235733,0
235734,0
235735,0
235736,0
235737,-1
235738,1
235739,0
235740,-1
235741,2
235742,-2
235743,0
235744,2
235745,-3
235746,3
235747,-1
235748,0
235749,0
235750,0
235751,0
235752,0
235753,1
235754,-1
235755,1
235756,-2
235757,2
235758,-1
235759,1
235760,0
235761,-2
235762,2
235763,-1
235764,1
235765,0
235766,-2
235767,2
235768,-1
235769,0
235770,1
235771,-1
235772,0
235773,1
235774,-2
235775,2
235776,-1
235777,1
235778,-1
235779,1
235780,-1
235781,1
235782,-1
235783,1
235784,-1
235785,2
235786,-2
235787,0
235788,1
235789,-1
235790,1
235791,0
235792,-1
235793,1
235794,-1
235795,1
235796,-1
235797,2
235798,-3
235799,3
235800,-2
235801,1
235802,0
235803,-1
235804,1
235805,-1
235806,2
235807,-2
235808,1
235809,-1
235810,2
235811,-3
235812,4
235813,-4
235814,3
235815,-2
235816,0
235817,2
235818,-2
235819,2
235820,-3
235821,3
235822,-3
235823,3
235824,-1
235825,0
235826,0
235827,-1
235828,0
235829,2
235830,-1
235831,0
235832,0
235833,-1
235834,2
235835,-2
235836,2
235837,-2
235838,2
235839,-2
235840,2
235841,-1
235842,-1
235843,3
235844,-4
235845,4
235846,-3
