,M
182700,2
182701,-1
182702,0
182703,0
182704,0
182705,0
182706,0
182707,1
182708,-2
182709,3
182710,-4
182711,4
182712,-2
182713,1
182714,-1
182715,0
182716,1
182717,-1
182718,2
182719,-3
182720,3
182721,-3
182722,3
182723,-3
182724,3
182725,-2
182726,1
182727,0
182728,-2
182729,4
182730,-4
182731,3
182732,-2
182733,1
182734,-1
182735,3
182736,-4
182737,4
182738,-4
182739,3
182740,-2
182741,3
182742,-4
182743,4
182744,-3
182745,1
182746,1
182747,-1
182748,0
182749,1
182750,-2
182751,3
182752,-3
182753,3
182754,-3
182755,2
182756,-1
182757,0
182758,0
182759,1
182760,-1
182761,0
182762,1
182763,-3
182764,4
182765,-4
182766,4
182767,-3
182768,2
182769,-2
182770,2
182771,-2
182772,2
182773,-2
182774,2
182775,-1
182776,0
182777,0
182778,0
182779,0
182780,0
182781,0
182782,0
182783,0
182784,0
182785,-1
182786,1
182787,1
182788,-2
182789,1
182790,0
182791,-1
182792,2
182793,-1
182794,-1
182795,2
182796,-2
182797,2
182798,-2
182799,3
182800,-4
182801,4
182802,-3
182803,1
182804,2
182805,-4
182806,4
182807,-3
182808,1
182809,2
182810,-4
182811,4
182812,-4
182813,3
182814,-2
182815,2
182816,-2
182817,2
182818,-2
182819,0
182820,2
182821,-3
182822,4
182823,-5
182824,5
182825,-4
182826,2
182827,-1
182828,1
182829,-1
182830,1
182831,-1
182832,-1
182833,3
182834,-3
182835,2
182836,-1
182837,0
182838,0
182839,1
182840,-2
182841,2
182842,-2
182843,2
182844,-1
182845,0
182846,0
182847,-1
182848,2
182849,-2
182850,2
182851,-2
182852,1
182853,0
182854,-1
182855,2
182856,-3
182857,4
182858,-4
182859,2
182860,-1
182861,2
182862,-2
182863,2
182864,-2
182865,1
182866,0
182867,0
182868,0
182869,1
182870,-1
182871,0
182872,0
182873,-1
182874,3
182875,-3
182876,2
182877,-1
182878,-1
182879,2
182880,-1
182881,-1
182882,3
182883,-4
182884,3
182885,-1
182886,-1
182887,2
182888,-1
182889,-1
182890,3
182891,-4
182892,4
182893,-3
182894,2
182895,-1
182896,0
182897,1
182898,-1
182899,1
182900,-1
182901,0
182902,1
182903,-1
182904,2
182905,-3
182906,3
182907,-2
182908,1
182909,0
182910,0
182911,-1
182912,2
182913,-2
182914,2
182915,-2
182916,1
182917,0
182918,-1
182919,3
182920,-4
182921,4
182922,-3
182923,0
182924,3
182925,-4
182926,5
182927,-5
182928,3
182929,-2
182930,2
182931,-2
182932,2
182933,-2
182934,1
182935,1
182936,-2
182937,2
182938,-2
182939,2
182940,-2
182941,2
182942,-1
182943,0
182944,0
182945,0
182946,0
182947,0
182948,1
182949,-3
182950,4
182951,-3
182952,2
182953,-2
182954,2
182955,-3
182956,4
182957,-4
182958,3
182959,-2
182960,1
182961,0
182962,-1
182963,1
182964,0
182965,-1
182966,2
182967,-2
182968,2
182969,-2
182970,2
182971,-2
182972,1
182973,1
182974,-3
182975,4
182976,-4
182977,3
182978,-2
182979,1
182980,-1
182981,2
182982,-3
182983,3
182984,-3
182985,3
182986,-3
182987,3
182988,-3
182989,2
182990,0
182991,-1
182992,1
182993,-1
182994,1
182995,-1
182996,2
182997,-2
182998,2
182999,-2
183000,1
183001,-1
183002,2
183003,-1
183004,0
183005,0
183006,0
183007,0
183008,0
183009,1
183010,-3
183011,4
183012,-3
183013,1
183014,1
183015,-2
183016,2
183017,-1
183018,-1
183019,2
183020,-1
183021,0
183022,1
183023,-2
183024,2
183025,-1
183026,0
183027,0
183028,1
183029,-1
183030,0
183031,1
183032,-2
183033,3
183034,-3
183035,2
183036,-1
183037,1
183038,-1
183039,0
183040,1
183041,-1
183042,1
183043,-1
183044,0
183045,0
183046,1
183047,-2
183048,2
183049,-1
183050,-1
183051,2
183052,-2
183053,1
183054,1
183055,-2
183056,2
183057,-2
183058,2
183059,-2
183060,2
183061,-1
183062,0
183063,0
183064,-1
183065,2
183066,-1
183067,-1
183068,3
183069,-5
183070,5
183071,-3
183072,1
183073,1
183074,-2
183075,2
183076,-2
183077,2
183078,-1
183079,1
183080,-1
183081,0
183082,0
183083,1
183084,-1
183085,1
183086,-1
183087,0
183088,1
183089,-2
183090,3
183091,-3
183092,3
183093,-3
183094,1
183095,1
183096,-2
183097,2
183098,-1
183099,0
183100,0
183101,0
183102,-1
183103,3
183104,-3
183105,2
183106,-2
183107,2
183108,-2
183109,2
183110,-1
183111,0
183112,1
183113,-2
183114,2
183115,-1
183116,1
183117,-2
183118,2
183119,-1
183120,1
183121,-1
183122,0
183123,0
183124,0
183125,1
183126,-1
183127,0
183128,0
183129,0
183130,0
183131,1
183132,-1
183133,0
183134,0
183135,0
183136,0
183137,1
183138,-1
183139,-1
183140,3
183141,-4
183142,5
183143,-4
183144,1
183145,1
183146,-1
183147,1
183148,-1
183149,1
183150,-2
183151,4
183152,-5
183153,4
183154,-2
183155,0
183156,2
183157,-3
183158,3
183159,-2
183160,1
183161,0
183162,-1
183163,1
183164,0
183165,-1
183166,2
183167,-2
183168,1
183169,0
183170,-1
183171,2
183172,-2
183173,2
183174,-2
183175,1
183176,0
183177,0
183178,0
183179,0
183180,0
183181,0
183182,1
183183,-2
183184,1
183185,0
183186,0
183187,1
183188,-3
183189,3
183190,-2
183191,1
183192,0
183193,-1
183194,0
183195,1
183196,-1
183197,1
183198,0
183199,-1
183200,1
183201,-2
183202,4
183203,-5
183204,6
183205,-5
183206,3
183207,-2
183208,0
183209,3
183210,-4
183211,4
183212,-4
183213,2
183214,0
183215,0
183216,-1
183217,2
183218,-3
183219,3
183220,-2
183221,1
183222,0
183223,-2
183224,4
183225,-4
183226,3
183227,-2
183228,0
183229,1
183230,-1
183231,1
183232,0
183233,-2
183234,3
183235,-3
183236,3
183237,-2
183238,0
183239,1
183240,0
183241,-1
183242,1
183243,-2
183244,2
183245,-1
183246,0
183247,0
183248,0
183249,0
183250,0
183251,0
183252,0
183253,0
183254,0
183255,0
183256,0
183257,0
183258,1
183259,-2
183260,2
183261,-2
183262,2
183263,-1
183264,0
183265,0
183266,0
183267,0
183268,1
183269,-2
183270,2
183271,-1
183272,0
183273,1
183274,-1
183275,0
183276,1
183277,-2
183278,3
183279,-3
183280,2
183281,-1
183282,1
183283,-1
183284,1
183285,-2
183286,3
183287,-2
183288,1
183289,0
183290,-1
183291,1
183292,0
183293,-1
183294,2
183295,-2
183296,1
183297,0
183298,-1
183299,2
183300,-2
183301,2
183302,-3
183303,3
183304,-2
183305,1
183306,0
183307,0
183308,-1
183309,1
183310,0
183311,-1
183312,2
183313,-2
183314,1
183315,1
183316,-3
183317,5
183318,-5
183319,3
183320,-1
183321,0
183322,2
183323,-3
183324,3
183325,-3
183326,3
183327,-2
183328,1
183329,-1
183330,1
183331,-1
183332,1
183333,-1
183334,1
183335,-1
183336,0
183337,1
183338,-1
183339,0
183340,1
183341,-1
183342,0
183343,0
183344,1
183345,-2
183346,3
183347,-3
183348,1
183349,1
183350,-2
183351,2
183352,-1
183353,0
183354,0
183355,-1
183356,2
183357,-2
183358,2
183359,-2
183360,1
183361,0
183362,0
183363,-1
183364,2
183365,-3
183366,4
183367,-4
183368,3
183369,-2
183370,1
183371,0
183372,-1
183373,2
183374,-2
183375,2
183376,-2
183377,1
183378,0
183379,0
183380,0
183381,0
183382,0
183383,0
183384,0
183385,0
183386,0
183387,1
183388,-1
183389,0
183390,1
183391,-1
183392,1
183393,-1
183394,1
183395,-1
183396,2
183397,-3
183398,3
183399,-3
183400,3
183401,-2
183402,1
183403,-1
183404,2
183405,-3
183406,3
183407,-2
183408,1
183409,0
183410,-1
183411,1
183412,0
183413,0
183414,0
183415,0
183416,0
183417,1
183418,-2
183419,3
183420,-4
183421,5
183422,-4
183423,3
183424,-4
183425,4
183426,-2
183427,1
183428,0
183429,-2
183430,3
183431,-3
183432,3
183433,-2
183434,0
183435,2
183436,-3
183437,2
183438,-1
183439,1
183440,-1
183441,1
183442,-1
183443,1
183444,-2
183445,3
183446,-3
183447,3
183448,-2
183449,0
183450,0
183451,2
183452,-3
183453,2
183454,0
183455,-2
183456,4
183457,-4
183458,2
183459,-1
183460,1
183461,0
183462,-1
183463,1
183464,-1
183465,1
183466,-1
183467,1
183468,-1
183469,2
183470,-3
183471,3
183472,-3
183473,3
183474,-2
183475,1
183476,-1
183477,2
183478,-4
183479,4
183480,-3
183481,2
183482,-1
183483,0
183484,-1
183485,2
183486,-1
183487,-1
183488,2
183489,-2
183490,2
183491,-1
183492,0
183493,0
183494,1
183495,-1
183496,0
183497,1
183498,-1
183499,1
183500,0
183501,-1
183502,1
183503,-1
183504,1
183505,-1
183506,2
183507,-3
183508,3
183509,-3
183510,3
183511,-3
183512,3
183513,-2
183514,1
183515,-1
183516,1
183517,-1
183518,2
183519,-3
183520,3
183521,-3
183522,3
183523,-2
183524,0
183525,2
183526,-2
183527,1
183528,0
183529,-1
183530,1
183531,0
183532,-1
183533,2
183534,-2
183535,1
183536,-1
183537,0
183538,2
183539,-3
183540,3
183541,-3
183542,2
183543,-1
183544,1
183545,-2
183546,2
183547,-1
183548,1
183549,-1
183550,0
183551,0
183552,1
183553,-1
183554,1
183555,-1
183556,0
183557,1
183558,-2
183559,3
183560,-3
183561,3
183562,-3
183563,2
183564,-1
183565,1
183566,0
183567,-1
183568,1
183569,0
183570,-1
183571,2
183572,-2
183573,1
183574,0
183575,0
183576,-1
183577,2
183578,-3
183579,4
183580,-5
183581,6
183582,-6
183583,5
183584,-4
183585,3
183586,-2
183587,1
183588,-1
183589,2
183590,-3
183591,3
183592,-2
183593,0
183594,2
183595,-3
183596,2
183597,0
183598,-1
183599,1
183600,-1
183601,0
183602,0
183603,2
183604,-4
183605,4
183606,-3
183607,1
183608,2
183609,-3
183610,2
183611,-1
183612,1
183613,-1
183614,2
183615,-3
183616,3
183617,-2
183618,2
183619,-2
183620,2
183621,-3
183622,4
183623,-3
183624,1
183625,1
183626,-2
183627,2
183628,-1
183629,0
183630,0
183631,1
183632,-2
183633,2
183634,-2
183635,2
183636,-2
183637,2
183638,-3
183639,3
183640,-1
183641,0
183642,1
183643,-3
183644,4
183645,-3
183646,2
183647,-1
183648,0
183649,0
183650,0
183651,0
183652,0
183653,0
183654,-1
183655,2
183656,-3
183657,4
183658,-4
183659,3
183660,-1
183661,-1
183662,2
183663,-2
183664,2
183665,-1
183666,0
183667,1
183668,-1
183669,0
183670,0
183671,0
183672,1
183673,-2
183674,2
183675,-2
183676,1
183677,0
183678,0
183679,-1
183680,2
183681,-3
183682,4
183683,-4
183684,4
183685,-4
183686,3
183687,-2
183688,1
183689,1
183690,-3
183691,4
183692,-4
183693,3
183694,-2
183695,1
183696,0
183697,0
183698,0
183699,0
183700,-1
183701,2
183702,-2
183703,2
183704,-1
183705,-1
183706,1
183707,0
183708,-1
183709,2
183710,-3
183711,2
183712,-1
183713,1
183714,-1
183715,1
183716,-2
183717,2
183718,-2
183719,2
183720,-1
183721,0
183722,0
183723,-1
183724,2
183725,-3
183726,4
183727,-4
183728,3
183729,-1
183730,-1
183731,2
183732,-2
183733,1
183734,0
183735,0
183736,0
183737,-1
183738,2
183739,-3
183740,4
183741,-4
183742,4
183743,-4
183744,3
183745,-2
183746,1
183747,1
183748,-2
183749,1
183750,0
183751,-1
183752,2
183753,-2
183754,2
183755,-2
183756,2
183757,-2
183758,2
183759,-1
183760,1
183761,-1
183762,1
183763,-1
183764,1
183765,-1
183766,1
183767,-1
183768,1
183769,-1
183770,0
183771,1
183772,-2
183773,3
183774,-3
183775,2
183776,-1
183777,0
183778,1
183779,-1
183780,0
183781,2
183782,-4
183783,5
183784,-5
183785,4
183786,-3
183787,2
183788,-1
183789,0
183790,1
183791,-1
183792,1
183793,-1
183794,1
183795,-1
183796,2
183797,-2
183798,2
183799,-2
183800,2
183801,-2
183802,2
183803,-2
183804,2
183805,-2
183806,2
183807,-2
183808,1
183809,0
183810,0
183811,0
183812,0
183813,-1
183814,2
183815,-1
183816,1
183817,-2
183818,2
183819,-2
183820,3
183821,-3
183822,2
183823,-2
183824,2
183825,-2
183826,2
183827,-2
183828,2
183829,-2
183830,2
183831,-2
183832,1
183833,0
183834,0
183835,0
183836,0
183837,0
183838,-1
183839,2
183840,-2
183841,2
183842,-1
183843,-1
183844,1
183845,1
183846,-2
183847,2
183848,-1
183849,0
183850,0
183851,0
183852,0
183853,0
183854,1
183855,-2
183856,2
183857,-2
183858,2
183859,-1
183860,0
183861,0
183862,0
183863,0
183864,1
183865,-2
183866,2
183867,-2
183868,3
183869,-4
183870,4
183871,-4
183872,3
183873,-1
183874,0
183875,0
183876,-1
183877,1
183878,0
183879,-1
183880,2
183881,-2
183882,1
183883,0
183884,-1
183885,2
183886,-1
183887,0
183888,0
183889,0
183890,0
183891,1
183892,-1
183893,-1
183894,3
183895,-4
183896,5
183897,-5
183898,4
183899,-3
183900,2
183901,-1
183902,0
183903,1
183904,-1
183905,0
183906,1
183907,-2
183908,3
183909,-2
183910,-1
183911,3
183912,-4
183913,4
183914,-2
183915,-1
183916,2
183917,-2
183918,1
183919,0
183920,0
183921,-1
183922,2
183923,-2
183924,2
183925,-2
183926,2
183927,-2
183928,2
183929,-1
183930,1
183931,-1
183932,0
183933,1
183934,-2
183935,3
183936,-2
183937,1
183938,-1
183939,1
183940,-1
183941,1
183942,-1
183943,1
183944,-1
183945,1
183946,0
183947,-1
183948,1
183949,-2
183950,3
183951,-3
183952,3
183953,-2
183954,0
183955,1
183956,-1
183957,1
183958,-1
183959,2
183960,-4
183961,5
183962,-4
183963,3
183964,-2
183965,0
183966,1
183967,-1
183968,2
183969,-2
183970,1
183971,-1
183972,0
183973,2
183974,-2
183975,2
183976,-2
183977,0
183978,2
183979,-2
183980,2
183981,-3
183982,4
183983,-4
183984,4
183985,-3
183986,0
183987,3
183988,-4
183989,4
183990,-3
183991,1
183992,1
183993,-2
183994,2
183995,-1
183996,0
183997,0
183998,0
183999,0
184000,0
184001,1
184002,-1
184003,-1
184004,2
184005,-2
184006,2
184007,-1
184008,-1
184009,2
184010,-2
184011,1
184012,1
184013,-3
184014,3
184015,-3
184016,4
184017,-4
184018,4
184019,-4
184020,2
184021,0
184022,0
184023,-1
184024,2
184025,-2
184026,2
184027,-2
184028,1
184029,-1
184030,2
184031,-2
184032,2
184033,-3
184034,3
184035,-3
184036,3
184037,-2
184038,1
184039,-1
184040,0
184041,1
184042,0
184043,-1
184044,2
184045,-4
184046,4
184047,-2
184048,1
184049,-1
184050,1
184051,-2
184052,3
184053,-3
184054,2
184055,-1
184056,1
184057,-2
184058,3
184059,-4
184060,4
184061,-2
184062,0
184063,0
184064,1
184065,-3
184066,5
184067,-5
184068,4
184069,-4
184070,4
184071,-3
184072,2
184073,-1
184074,0
184075,0
184076,1
184077,-1
184078,0
184079,1
184080,-1
184081,0
184082,1
184083,-2
184084,2
184085,-1
184086,0
184087,0
184088,0
184089,0
184090,0
184091,1
184092,-2
184093,2
184094,-2
184095,2
184096,-1
184097,0
184098,0
184099,0
184100,0
184101,1
184102,-2
184103,1
184104,0
184105,0
184106,0
184107,1
184108,-3
184109,4
184110,-5
184111,6
184112,-6
184113,5
184114,-3
184115,1
184116,0
184117,0
184118,0
184119,0
184120,1
184121,-2
184122,2
184123,-1
184124,0
184125,0
184126,1
184127,-2
184128,3
184129,-3
184130,1
184131,1
184132,-1
184133,0
184134,1
184135,-1
184136,0
184137,1
184138,-2
184139,3
184140,-3
184141,2
184142,-1
184143,0
184144,1
184145,-1
184146,0
184147,1
184148,-1
184149,0
184150,0
184151,0
184152,0
184153,1
184154,-2
184155,1
184156,0
184157,0
184158,0
184159,0
184160,0
184161,0
184162,0
184163,1
184164,-1
184165,0
184166,0
184167,0
184168,1
184169,0
184170,-2
184171,3
184172,-4
184173,5
184174,-5
184175,4
184176,-2
184177,0
184178,1
184179,-2
184180,2
184181,-1
184182,0
184183,1
184184,-2
184185,2
184186,-1
184187,0
184188,1
184189,-1
184190,1
184191,-1
184192,1
184193,-1
184194,1
184195,0
184196,-1
184197,1
184198,-1
184199,1
184200,0
184201,-1
184202,1
184203,-1
184204,1
184205,-1
184206,1
184207,0
184208,-1
184209,2
184210,-3
184211,3
184212,-2
184213,2
184214,-2
184215,2
184216,-3
184217,3
184218,-2
184219,1
184220,0
184221,-1
184222,1
184223,0
184224,-1
184225,1
184226,0
184227,-1
184228,2
184229,-2
184230,1
184231,0
184232,0
184233,0
184234,-1
184235,2
184236,-2
184237,1
184238,0
184239,-1
184240,1
184241,0
184242,-2
184243,2
184244,0
184245,-2
184246,3
184247,-3
184248,1
184249,1
184250,-1
184251,1
184252,-1
184253,0
184254,1
184255,-1
184256,1
184257,-1
184258,0
184259,1
184260,-1
184261,1
184262,-1
184263,0
184264,0
184265,1
184266,-2
184267,3
184268,-4
184269,4
184270,-3
184271,1
184272,1
184273,-2
184274,2
184275,-1
184276,-1
184277,2
184278,-2
184279,2
184280,-1
184281,-1
184282,2
184283,-2
184284,2
184285,-1
184286,0
184287,0
184288,0
184289,1
184290,-1
184291,1
184292,-1
184293,-1
184294,3
184295,-3
184296,3
184297,-3
184298,2
184299,-2
184300,2
184301,-2
184302,3
184303,-4
184304,4
184305,-3
184306,1
184307,1
184308,-2
184309,2
184310,-1
184311,1
184312,-1
184313,0
184314,1
184315,-2
184316,3
184317,-2
184318,0
184319,1
184320,-1
184321,1
184322,0
184323,-2
184324,3
184325,-3
184326,3
184327,-2
184328,0
184329,1
184330,-1
184331,1
184332,-1
184333,1
184334,-2
184335,4
184336,-5
184337,4
184338,-2
184339,-1
184340,4
184341,-5
184342,4
184343,-2
184344,-1
184345,3
184346,-4
184347,5
184348,-5
184349,3
184350,-2
184351,1
184352,0
184353,-1
184354,2
184355,-3
184356,4
184357,-5
184358,4
184359,-2
184360,0
184361,2
184362,-3
184363,3
184364,-3
184365,3
184366,-2
184367,2
184368,-2
184369,1
184370,-1
184371,3
184372,-4
184373,5
184374,-7
184375,7
184376,-6
184377,5
184378,-3
184379,0
184380,2
184381,-2
184382,1
184383,0
184384,-1
184385,2
184386,-2
184387,2
184388,-2
184389,2
184390,-2
184391,2
184392,-2
184393,2
184394,-1
184395,-1
184396,3
184397,-4
184398,4
184399,-4
184400,4
184401,-4
184402,5
184403,-6
184404,6
184405,-6
184406,5
184407,-3
184408,1
184409,1
184410,-2
184411,1
184412,0
184413,-1
184414,2
184415,-2
184416,2
184417,-3
184418,3
184419,-2
184420,1
184421,0
184422,-1
184423,1
184424,-1
184425,2
184426,-3
184427,4
184428,-4
184429,3
184430,-3
184431,3
184432,-2
184433,2
184434,-2
184435,1
184436,-1
184437,1
184438,-1
184439,2
184440,-3
184441,3
184442,-3
184443,3
184444,-2
184445,1
184446,-1
184447,1
184448,-1
184449,2
184450,-3
184451,3
184452,-2
184453,0
184454,2
184455,-3
184456,3
184457,-2
184458,1
184459,0
184460,-1
184461,2
184462,-2
184463,1
184464,1
184465,-3
184466,4
184467,-4
184468,3
184469,-2
184470,1
184471,0
184472,-1
184473,2
184474,-3
184475,4
184476,-4
184477,3
184478,-2
184479,1
184480,1
184481,-2
184482,1
184483,0
184484,0
184485,0
184486,0
184487,0
184488,0
184489,0
184490,0
184491,0
184492,0
184493,0
184494,-1
184495,2
184496,-2
184497,2
184498,-2
184499,1
184500,0
184501,-1
184502,2
184503,-2
184504,2
184505,-2
184506,1
184507,0
184508,0
184509,-1
184510,2
184511,-2
184512,2
184513,-2
184514,2
184515,-3
184516,5
184517,-6
184518,6
184519,-5
184520,4
184521,-4
184522,4
184523,-3
184524,2
184525,-1
184526,0
184527,0
184528,1
184529,-2
184530,2
184531,-1
184532,1
184533,-1
184534,1
184535,-2
184536,3
184537,-3
184538,3
184539,-3
184540,3
184541,-2
184542,1
184543,-1
184544,2
184545,-3
184546,4
184547,-4
184548,2
184549,0
184550,-1
184551,1
184552,-1
184553,0
184554,1
184555,-1
184556,1
184557,-1
184558,0
184559,1
184560,0
184561,-1
184562,1
184563,-1
184564,1
184565,0
184566,0
184567,-1
184568,1
184569,-1
184570,1
184571,0
184572,-1
184573,1
184574,-1
184575,1
184576,-1
184577,1
184578,-1
184579,1
184580,-1
184581,0
184582,1
184583,0
184584,-1
184585,1
184586,-1
184587,0
184588,1
184589,0
184590,-1
184591,2
184592,-2
184593,-1
184594,4
184595,-5
184596,5
184597,-3
184598,0
184599,2
184600,-3
184601,3
184602,-3
184603,3
184604,-2
184605,1
184606,-1
184607,1
184608,-2
184609,3
184610,-3
184611,3
184612,-2
184613,1
184614,-2
184615,3
184616,-2
184617,1
184618,0
184619,-1
184620,1
184621,0
184622,0
184623,-1
184624,2
184625,-2
184626,2
184627,-2
184628,1
184629,0
184630,0
184631,0
184632,-1
184633,1
184634,0
184635,-1
184636,1
184637,0
184638,-2
184639,4
184640,-4
184641,3
184642,-2
184643,1
184644,-1
184645,3
184646,-3
184647,2
184648,-2
184649,1
184650,1
184651,-2
184652,3
184653,-4
184654,3
184655,-2
184656,2
184657,-2
184658,2
184659,-3
184660,4
184661,-4
184662,4
184663,-4
184664,2
184665,1
184666,-2
184667,1
184668,0
184669,-1
184670,2
184671,-2
184672,1
184673,-1
184674,2
184675,-3
184676,4
184677,-4
184678,3
184679,-2
184680,2
184681,-2
184682,2
184683,-2
184684,1
184685,1
184686,-2
184687,1
184688,1
184689,-2
184690,1
184691,0
184692,-1
184693,2
184694,-2
184695,1
184696,0
184697,-1
184698,2
184699,-3
184700,3
184701,-2
184702,1
184703,0
184704,-1
184705,1
184706,-1
184707,1
184708,0
184709,-2
184710,3
184711,-3
184712,3
184713,-2
184714,0
184715,1
184716,-1
184717,0
184718,2
184719,-3
184720,2
184721,-1
184722,0
184723,2
184724,-3
184725,2
184726,-1
184727,1
184728,0
184729,0
184730,-2
184731,3
184732,-3
184733,3
184734,-2
184735,1
184736,-1
184737,1
184738,-1
184739,1
184740,-1
184741,1
184742,-1
184743,0
184744,0
184745,1
184746,-2
184747,2
184748,-2
184749,1
184750,0
184751,0
184752,0
184753,1
184754,-2
184755,1
184756,0
184757,0
184758,1
184759,-2
184760,2
184761,-2
184762,2
184763,-2
184764,2
184765,-1
184766,0
184767,1
184768,-1
184769,-1
184770,3
184771,-4
184772,4
184773,-3
184774,1
184775,1
184776,-3
184777,3
184778,-2
184779,2
184780,-2
184781,1
184782,0
184783,-1
184784,2
184785,-3
184786,3
184787,-2
184788,1
184789,0
184790,-1
184791,2
184792,-3
184793,3
184794,-2
184795,2
184796,-2
184797,1
184798,-1
184799,1
184800,0
184801,0
184802,-1
184803,1
184804,0
184805,-1
184806,2
184807,-3
184808,3
184809,-1
184810,0
184811,0
184812,0
184813,0
184814,0
184815,1
184816,-2
184817,2
184818,-1
184819,-1
184820,3
184821,-4
184822,4
184823,-4
184824,3
184825,-1
184826,0
184827,0
184828,0
184829,0
184830,1
184831,-2
184832,2
184833,-1
184834,0
184835,1
184836,-3
184837,4
184838,-3
184839,1
184840,1
184841,-3
184842,4
184843,-4
184844,4
184845,-4
184846,3
184847,-1
184848,-1
184849,3
184850,-4
184851,3
184852,-1
184853,-1
184854,2
184855,-1
184856,-1
184857,2
184858,-2
184859,2
184860,-2
184861,2
184862,-2
184863,1
184864,1
184865,-3
184866,3
184867,-2
184868,1
184869,-1
184870,2
184871,-3
184872,3
184873,-3
184874,3
184875,-3
184876,3
184877,-2
184878,1
184879,-1
184880,1
184881,-1
184882,1
184883,-1
184884,1
184885,-2
184886,4
184887,-5
184888,4
184889,-2
184890,0
184891,1
184892,-1
184893,0
184894,1
184895,-1
184896,1
184897,-1
184898,0
184899,0
184900,1
184901,-2
184902,3
184903,-3
184904,2
184905,-2
184906,2
184907,-2
184908,2
184909,-1
184910,0
184911,1
184912,-2
184913,2
184914,-1
184915,0
184916,1
184917,-1
184918,0
184919,1
184920,-2
184921,2
184922,-1
184923,0
184924,1
184925,-2
184926,2
184927,-1
184928,0
184929,1
184930,-1
184931,0
184932,1
184933,-2
184934,2
184935,-1
184936,0
184937,0
184938,-1
184939,2
184940,-2
184941,2
184942,-3
184943,3
184944,-2
184945,1
184946,0
184947,-1
184948,2
184949,-2
184950,2
184951,-3
184952,4
184953,-3
184954,2
184955,-2
184956,1
184957,0
184958,0
184959,0
184960,-1
184961,2
184962,-2
184963,2
184964,-2
184965,1
184966,0
184967,0
184968,1
184969,-1
184970,-1
184971,3
184972,-5
184973,7
184974,-6
184975,4
184976,-3
184977,2
184978,-2
184979,3
184980,-3
184981,2
184982,-1
184983,-1
184984,2
184985,-3
184986,4
184987,-4
184988,3
184989,-2
184990,1
184991,0
184992,0
184993,-1
184994,2
184995,-2
184996,2
184997,-1
184998,0
184999,-1
185000,2
185001,-1
185002,1
185003,-2
185004,2
185005,-2
185006,3
185007,-3
185008,2
185009,-2
185010,3
185011,-4
185012,5
185013,-6
185014,5
185015,-3
185016,1
185017,0
185018,0
185019,-1
185020,2
185021,-3
185022,2
185023,-1
185024,1
185025,-1
185026,1
185027,-1
185028,0
185029,0
185030,1
185031,-2
185032,3
185033,-3
185034,1
185035,1
185036,-2
185037,2
185038,-1
185039,0
185040,1
185041,-1
185042,0
185043,1
185044,-2
185045,3
185046,-3
185047,2
185048,-1
185049,1
185050,-2
185051,3
185052,-4
185053,4
185054,-3
185055,3
185056,-3
185057,2
185058,-2
185059,2
185060,-1
185061,1
185062,-2
185063,2
185064,-2
185065,2
185066,-1
185067,0
185068,0
185069,0
185070,1
185071,-2
185072,3
185073,-4
185074,5
185075,-5
185076,4
185077,-3
185078,1
185079,1
185080,-2
185081,2
185082,-1
185083,-1
185084,3
185085,-4
185086,4
185087,-2
185088,0
185089,1
185090,-1
185091,0
185092,2
185093,-3
185094,3
185095,-3
185096,2
185097,-1
185098,1
185099,-1
185100,1
185101,-1
185102,1
185103,-1
185104,1
185105,-1
185106,1
185107,0
185108,0
185109,-1
185110,2
185111,-2
185112,1
185113,0
185114,-1
185115,2
185116,-1
185117,0
185118,-1
185119,2
185120,-3
185121,4
185122,-3
185123,1
185124,0
185125,0
185126,0
185127,0
185128,0
185129,0
185130,1
185131,-1
185132,0
185133,0
185134,0
185135,1
185136,-1
185137,0
185138,0
185139,0
185140,0
185141,0
185142,0
185143,-1
185144,2
185145,-2
185146,1
185147,0
185148,0
185149,0
185150,-1
185151,1
185152,0
185153,0
185154,-1
185155,1
185156,-2
185157,4
185158,-5
185159,4
185160,-3
185161,3
185162,-3
185163,3
185164,-3
185165,3
185166,-1
185167,-1
185168,2
185169,-3
185170,3
185171,-1
185172,-1
185173,2
185174,-2
185175,1
185176,-1
185177,2
185178,-2
185179,2
185180,-2
185181,1
185182,0
185183,0
185184,0
185185,-1
185186,2
185187,-1
185188,0
185189,0
185190,-1
185191,2
185192,-1
185193,0
185194,1
185195,-2
185196,2
185197,-1
185198,0
185199,1
185200,-1
185201,0
185202,0
185203,1
185204,-1
185205,1
185206,-2
185207,2
185208,-2
185209,3
185210,-4
185211,4
185212,-3
185213,2
185214,-2
185215,2
185216,-2
185217,2
185218,-1
185219,-1
185220,1
185221,0
185222,0
185223,0
185224,-1
185225,1
185226,-1
185227,2
185228,-3
185229,3
185230,-2
185231,1
185232,0
185233,-1
185234,1
185235,0
185236,-1
185237,1
185238,-1
185239,1
185240,0
185241,-1
185242,0
185243,1
185244,-1
185245,1
185246,-1
185247,0
185248,1
185249,0
185250,-1
185251,1
185252,-1
185253,0
185254,2
185255,-3
185256,3
185257,-2
185258,0
185259,1
185260,-1
185261,1
185262,0
185263,-1
185264,0
185265,1
185266,-1
185267,2
185268,-3
185269,2
185270,-1
185271,1
185272,0
185273,-1
185274,1
185275,-1
185276,1
185277,0
185278,-1
185279,1
185280,0
185281,-1
185282,1
185283,0
185284,-2
185285,4
185286,-4
185287,3
