,M
106868,1168
106869,1102
106870,1036
106871,959
106872,887
106873,801
106874,722
106875,636
106876,544
106877,458
106878,354
106879,256
106880,138
106881,12
106882,-131
106883,-299
106884,-485
106885,-704
106886,-948
106887,-1227
106888,-1531
106889,-1876
106890,-2235
106891,-2632
106892,-3036
106893,-3458
106894,-3883
106895,-4303
106896,-4716
106897,-5099
106898,-5467
106899,-5781
106900,-6071
106901,-6296
106902,-6479
106903,-6604
106904,-6669
106905,-6683
106906,-6638
106907,-6540
106908,-6398
106909,-6202
106910,-5976
106911,-5703
106912,-5410
106913,-5083
106914,-4738
106915,-4374
106916,-4000
106917,-3610
106918,-3221
106919,-2822
106920,-2423
106921,-2030
106922,-1633
106923,-1247
106924,-867
106925,-498
106926,-140
106927,202
106928,528
106929,836
106930,1124
106931,1390
106932,1631
106933,1851
106934,2044
106935,2211
106936,2359
106937,2471
106938,2574
106939,2639
106940,2697
106941,2722
106942,2742
106943,2734
106944,2719
106945,2689
106946,2647
106947,2597
106948,2538
106949,2472
106950,2399
106951,2322
106952,2239
106953,2151
106954,2059
106955,1962
106956,1859
106957,1756
106958,1643
106959,1530
106960,1414
106961,1293
106962,1175
106963,1054
106964,939
106965,825
106966,726
106967,625
106968,553
106969,477
106970,434
106971,401
106972,390
106973,401
106974,428
106975,476
106976,542
106977,621
106978,714
106979,810
106980,916
106981,1014
106982,1121
106983,1207
106984,1292
106985,1361
106986,1414
106987,1456
106988,1478
106989,1488
106990,1482
106991,1468
106992,1438
106993,1408
106994,1367
106995,1325
106996,1284
106997,1240
106998,1197
106999,1162
107000,1115
107001,1088
107002,1041
107003,1008
107004,965
107005,920
107006,875
107007,817
107008,764
107009,696
107010,631
107011,557
107012,483
107013,404
107014,325
107015,247
107016,163
107017,88
107018,3
107019,-73
107020,-154
107021,-239
107022,-319
107023,-411
107024,-495
107025,-593
107026,-684
107027,-783
107028,-874
107029,-970
107030,-1052
107031,-1131
107032,-1196
107033,-1241
107034,-1275
107035,-1281
107036,-1269
107037,-1235
107038,-1170
107039,-1100
107040,-990
107041,-890
107042,-757
107043,-636
107044,-505
107045,-388
107046,-275
107047,-189
107048,-111
107049,-73
107050,-45
107051,-60
107052,-93
107053,-158
107054,-247
107055,-355
107056,-486
107057,-631
107058,-783
107059,-950
107060,-1107
107061,-1276
107062,-1434
107063,-1585
107064,-1731
107065,-1858
107066,-1977
107067,-2080
107068,-2162
107069,-2232
107070,-2277
107071,-2306
107072,-2308
107073,-2292
107074,-2251
107075,-2182
107076,-2098
107077,-1978
107078,-1845
107079,-1688
107080,-1505
107081,-1317
107082,-1103
107083,-885
107084,-660
107085,-426
107086,-201
107087,28
107088,245
107089,455
107090,653
107091,836
107092,1006
107093,1163
107094,1299
107095,1432
107096,1537
107097,1642
107098,1727
107099,1803
107100,1871
107101,1923
107102,1970
107103,2002
107104,2028
107105,2036
107106,2041
107107,2023
107108,2001
107109,1960
107110,1909
107111,1844
107112,1764
107113,1678
107114,1573
107115,1470
107116,1347
107117,1229
107118,1100
107119,973
107120,842
107121,717
107122,593
107123,475
107124,370
107125,264
107126,182
107127,107
107128,46
107129,10
107130,-19
107131,-15
107132,-4
107133,42
107134,90
107135,176
107136,261
107137,374
107138,490
107139,616
107140,747
107141,871
107142,997
107143,1106
107144,1204
107145,1285
107146,1343
107147,1382
107148,1393
107149,1382
107150,1343
107151,1287
107152,1195
107153,1098
107154,959
107155,819
107156,642
107157,458
107158,239
107159,10
107160,-252
107161,-534
107162,-846
107163,-1184
107164,-1550
107165,-1939
107166,-2356
107167,-2788
107168,-3233
107169,-3684
107170,-4129
107171,-4556
107172,-4960
107173,-5316
107174,-5630
107175,-5870
107176,-6044
107177,-6127
107178,-6131
107179,-6034
107180,-5854
107181,-5578
107182,-5224
107183,-4791
107184,-4301
107185,-3753
107186,-3176
107187,-2571
107188,-1964
107189,-1360
107190,-778
107191,-224
107192,291
107193,763
107194,1186
107195,1560
107196,1887
107197,2164
107198,2403
107199,2603
107200,2771
107201,2908
107202,3030
107203,3122
107204,3208
107205,3275
107206,3326
107207,3371
107208,3395
107209,3409
107210,3401
107211,3380
107212,3334
107213,3272
107214,3187
107215,3082
107216,2957
107217,2817
107218,2658
107219,2489
107220,2309
107221,2121
107222,1931
107223,1736
107224,1543
107225,1350
107226,1160
107227,976
107228,793
107229,618
107230,447
107231,282
107232,125
107233,-23
107234,-164
107235,-287
107236,-403
107237,-495
107238,-574
107239,-630
107240,-661
107241,-671
107242,-653
107243,-613
107244,-549
107245,-463
107246,-360
107247,-240
107248,-114
107249,25
107250,156
107251,291
107252,411
107253,524
107254,619
107255,696
107256,755
107257,792
107258,814
107259,811
107260,803
107261,769
107262,737
107263,689
107264,640
107265,594
107266,542
107267,502
107268,462
107269,428
107270,406
107271,389
107272,375
107273,377
107274,373
107275,382
107276,391
107277,403
107278,416
107279,431
107280,442
107281,458
107282,466
107283,477
107284,483
107285,485
107286,487
107287,483
107288,473
107289,463
107290,441
107291,420
107292,389
107293,355
107294,314
107295,267
107296,217
107297,164
107298,107
107299,51
107300,-8
107301,-62
107302,-114
107303,-161
107304,-205
107305,-241
107306,-272
107307,-299
107308,-316
107309,-339
107310,-350
107311,-372
107312,-390
107313,-416
107314,-453
107315,-497
107316,-558
107317,-634
107318,-722
107319,-836
107320,-956
107321,-1101
107322,-1256
107323,-1422
107324,-1603
107325,-1781
107326,-1969
107327,-2144
107328,-2323
107329,-2481
107330,-2629
107331,-2759
107332,-2860
107333,-2945
107334,-2998
107335,-3025
107336,-3026
107337,-3000
107338,-2942
107339,-2870
107340,-2759
107341,-2646
107342,-2498
107343,-2349
107344,-2176
107345,-1998
107346,-1817
107347,-1621
107348,-1440
107349,-1243
107350,-1062
107351,-882
107352,-711
107353,-549
107354,-405
107355,-264
107356,-151
107357,-39
107358,43
107359,122
107360,173
107361,224
107362,248
107363,275
107364,284
107365,295
107366,296
107367,307
107368,310
107369,330
107370,347
107371,377
107372,419
107373,461
107374,522
107375,579
107376,646
107377,716
107378,778
107379,844
107380,896
107381,945
107382,978
107383,999
107384,1013
107385,1003
107386,996
107387,962
107388,937
107389,893
107390,859
107391,815
107392,784
107393,753
107394,734
107395,723
107396,726
107397,733
107398,762
107399,786
107400,833
107401,875
107402,931
107403,984
107404,1044
107405,1101
107406,1159
107407,1220
107408,1273
107409,1329
107410,1386
107411,1433
107412,1491
107413,1534
107414,1585
107415,1626
107416,1666
107417,1697
107418,1722
107419,1735
107420,1738
107421,1725
107422,1701
107423,1654
107424,1601
107425,1520
107426,1438
107427,1330
107428,1222
107429,1097
107430,977
107431,845
107432,724
107433,601
107434,488
107435,385
107436,290
107437,210
107438,140
107439,84
107440,40
107441,3
107442,-14
107443,-33
107444,-29
107445,-29
107446,-9
107447,13
107448,50
107449,95
107450,150
107451,217
107452,297
107453,380
107454,483
107455,581
107456,694
107457,801
107458,911
107459,1009
107460,1106
107461,1175
107462,1241
107463,1269
107464,1287
107465,1265
107466,1222
107467,1148
107468,1042
107469,911
107470,753
107471,564
107472,364
107473,133
107474,-112
107475,-368
107476,-645
107477,-924
107478,-1217
107479,-1515
107480,-1812
107481,-2116
107482,-2412
107483,-2704
107484,-2986
107485,-3254
107486,-3501
107487,-3725
107488,-3918
107489,-4077
107490,-4198
107491,-4275
107492,-4307
107493,-4287
107494,-4226
107495,-4107
107496,-3951
107497,-3741
107498,-3500
107499,-3214
107500,-2908
107501,-2561
107502,-2208
107503,-1828
107504,-1442
107505,-1045
107506,-646
107507,-239
107508,155
107509,562
107510,947
107511,1337
107512,1705
107513,2061
107514,2397
107515,2704
107516,2980
107517,3221
107518,3409
107519,3558
107520,3640
107521,3673
107522,3637
107523,3546
107524,3389
107525,3178
107526,2919
107527,2613
107528,2276
107529,1916
107530,1534
107531,1163
107532,784
107533,431
107534,92
107535,-214
107536,-492
107537,-735
107538,-949
107539,-1124
107540,-1278
107541,-1394
107542,-1494
107543,-1564
107544,-1614
107545,-1639
107546,-1647
107547,-1620
107548,-1582
107549,-1495
107550,-1399
107551,-1252
107552,-1090
107553,-886
107554,-666
107555,-420
107556,-169
107557,92
107558,334
107559,566
107560,763
107561,917
107562,1034
107563,1085
107564,1093
107565,1043
107566,952
107567,815
107568,663
107569,489
107570,322
107571,176
107572,51
107573,-20
107574,-47
107575,-18
107576,70
107577,203
107578,385
107579,591
107580,815
107581,1036
107582,1239
107583,1404
107584,1523
107585,1572
107586,1562
107587,1467
107588,1312
107589,1072
107590,789
107591,439
107592,63
107593,-349
107594,-775
107595,-1211
107596,-1647
107597,-2091
107598,-2528
107599,-2982
107600,-3442
107601,-3932
107602,-4445
107603,-5006
107604,-5601
107605,-6244
107606,-6926
107607,-7630
107608,-8348
107609,-9052
107610,-9709
107611,-10296
107612,-10768
107613,-11093
107614,-11241
107615,-11173
107616,-10875
107617,-10324
107618,-9520
107619,-8457
107620,-7168
107621,-5651
107622,-3973
107623,-2143
107624,-236
107625,1715
107626,3649
107627,5516
107628,7274
107629,8873
107630,10295
107631,11495
107632,12479
107633,13222
107634,13741
107635,14041
107636,14133
107637,14053
107638,13810
107639,13442
107640,12974
107641,12427
107642,11828
107643,11200
107644,10556
107645,9911
107646,9287
107647,8671
107648,8101
107649,7550
107650,7051
107651,6588
107652,6173
107653,5812
107654,5491
107655,5231
107656,5010
107657,4839
107658,4701
107659,4591
107660,4496
107661,4397
107662,4281
107663,4120
107664,3905
107665,3603
107666,3208
107667,2696
107668,2060
107669,1292
107670,397
107671,-629
107672,-1756
107673,-2987
107674,-4274
107675,-5607
107676,-6942
107677,-8253
107678,-9502
107679,-10657
107680,-11691
107681,-12575
107682,-13296
107683,-13831
107684,-14176
107685,-14327
107686,-14282
107687,-14055
107688,-13648
107689,-13082
107690,-12365
107691,-11516
107692,-10553
107693,-9489
107694,-8344
107695,-7128
107696,-5862
107697,-4556
107698,-3225
107699,-1890
107700,-555
107701,750
107702,2020
107703,3230
107704,4363
107705,5408
107706,6336
107707,7145
107708,7812
107709,8331
107710,8700
107711,8908
107712,8966
107713,8871
107714,8642
107715,8285
107716,7820
107717,7263
107718,6631
107719,5945
107720,5219
107721,4469
107722,3706
107723,2944
107724,2181
107725,1435
107726,691
107727,-36
107728,-759
107729,-1471
107730,-2177
107731,-2878
107732,-3569
107733,-4253
107734,-4921
107735,-5567
107736,-6189
107737,-6766
107738,-7310
107739,-7787
107740,-8214
107741,-8569
107742,-8854
107743,-9065
107744,-9203
107745,-9265
107746,-9261
107747,-9185
107748,-9047
107749,-8845
107750,-8587
107751,-8267
107752,-7887
107753,-7445
107754,-6932
107755,-6352
107756,-5686
107757,-4943
107758,-4101
107759,-3180
107760,-2152
107761,-1052
107762,144
107763,1396
107764,2708
107765,4049
107766,5404
107767,6736
107768,8032
107769,9250
107770,10376
107771,11376
107772,12234
107773,12924
107774,13448
107775,13772
107776,13920
107777,13867
107778,13636
107779,13224
107780,12648
107781,11916
107782,11053
107783,10060
107784,8973
107785,7786
107786,6546
107787,5233
107788,3903
107789,2539
107790,1184
107791,-156
107792,-1463
107793,-2712
107794,-3892
107795,-4971
107796,-5949
107797,-6790
107798,-7497
107799,-8046
107800,-8434
107801,-8660
107802,-8719
107803,-8625
107804,-8385
107805,-8015
107806,-7537
107807,-6977
107808,-6352
107809,-5703
107810,-5040
107811,-4401
107812,-3800
107813,-3256
107814,-2785
107815,-2391
107816,-2076
107817,-1845
107818,-1678
107819,-1574
107820,-1520
107821,-1486
107822,-1476
107823,-1458
107824,-1425
107825,-1366
107826,-1271
107827,-1132
107828,-954
107829,-728
107830,-471
107831,-177
107832,138
107833,470
107834,811
107835,1150
107836,1487
107837,1812
107838,2129
107839,2430
107840,2723
107841,3005
107842,3285
107843,3557
107844,3833
107845,4108
107846,4385
107847,4666
107848,4941
107849,5214
107850,5472
107851,5718
107852,5934
107853,6126
107854,6278
107855,6390
107856,6462
107857,6482
107858,6465
107859,6401
107860,6302
107861,6169
107862,6009
107863,5831
107864,5638
107865,5441
107866,5239
107867,5041
107868,4847
107869,4657
107870,4473
107871,4291
107872,4110
107873,3924
107874,3734
107875,3530
107876,3318
107877,3090
107878,2844
107879,2589
107880,2316
107881,2033
107882,1743
107883,1443
107884,1145
107885,841
107886,541
107887,235
107888,-65
107889,-376
107890,-692
107891,-1018
107892,-1373
107893,-1735
107894,-2146
107895,-2576
107896,-3053
107897,-3566
107898,-4120
107899,-4708
107900,-5336
107901,-5980
107902,-6650
107903,-7319
107904,-7988
107905,-8634
107906,-9254
107907,-9827
107908,-10352
107909,-10805
107910,-11196
107911,-11499
107912,-11733
107913,-11873
107914,-11944
107915,-11925
107916,-11841
107917,-11682
107918,-11466
107919,-11191
107920,-10870
107921,-10506
107922,-10102
107923,-9673
107924,-9207
107925,-8727
107926,-8212
107927,-7686
107928,-7131
107929,-6559
107930,-5970
107931,-5353
107932,-4728
107933,-4078
107934,-3422
107935,-2748
107936,-2074
107937,-1394
107938,-721
107939,-53
107940,592
107941,1226
107942,1820
107943,2393
107944,2926
107945,3416
107946,3870
107947,4273
107948,4636
107949,4953
107950,5226
107951,5458
107952,5649
107953,5806
107954,5922
107955,6015
107956,6068
107957,6102
107958,6109
107959,6089
107960,6057
107961,5995
107962,5927
107963,5834
107964,5739
107965,5626
107966,5509
107967,5390
107968,5269
107969,5153
107970,5049
107971,4945
107972,4873
107973,4802
107974,4769
107975,4744
107976,4751
107977,4778
107978,4825
107979,4896
107980,4974
107981,5074
107982,5168
107983,5276
107984,5370
107985,5461
107986,5536
107987,5595
107988,5633
107989,5649
107990,5643
107991,5613
107992,5560
107993,5492
107994,5401
107995,5296
107996,5186
107997,5055
107998,4930
107999,4792
108000,4656
108001,4513
108002,4374
108003,4222
108004,4077
108005,3915
108006,3751
108007,3575
108008,3385
108009,3180
108010,2961
108011,2720
108012,2465
108013,2186
108014,1890
108015,1572
108016,1235
108017,874
108018,498
108019,95
108020,-325
108021,-766
108022,-1234
108023,-1718
108024,-2226
108025,-2752
108026,-3295
108027,-3856
108028,-4422
108029,-5001
108030,-5568
108031,-6134
108032,-6679
108033,-7197
108034,-7684
108035,-8121
108036,-8509
108037,-8836
108038,-9099
108039,-9291
108040,-9415
108041,-9464
108042,-9449
108043,-9369
108044,-9229
108045,-9043
108046,-8814
108047,-8550
108048,-8269
108049,-7969
108050,-7663
108051,-7361
108052,-7057
108053,-6768
108054,-6481
108055,-6214
108056,-5942
108057,-5688
108058,-5428
108059,-5168
108060,-4910
108061,-4634
108062,-4357
108063,-4064
108064,-3760
108065,-3450
108066,-3123
108067,-2800
108068,-2465
108069,-2135
108070,-1809
108071,-1484
108072,-1177
108073,-866
108074,-576
108075,-289
108076,-7
108077,264
108078,545
108079,819
108080,1105
108081,1398
108082,1699
108083,2019
108084,2343
108085,2681
108086,3028
108087,3368
108088,3721
108089,4050
108090,4379
108091,4677
108092,4955
108093,5197
108094,5409
108095,5577
108096,5712
108097,5801
108098,5858
108099,5872
108100,5861
108101,5815
108102,5751
108103,5666
108104,5562
108105,5454
108106,5331
108107,5205
108108,5078
108109,4936
108110,4802
108111,4655
108112,4501
108113,4346
108114,-1
108115,-2
108116,3
108117,-2
108118,1
108119,-1
108120,1
108121,-1
108122,1
108123,-1
108124,0
108125,0
108126,1
108127,-1
108128,-1
108129,2
108130,-2
108131,2
108132,-1
108133,-1
108134,3
108135,-4
108136,4
108137,-4
108138,4
108139,-3
108140,2
108141,-2
108142,2
108143,-1
108144,0
108145,0
108146,-1
108147,1
108148,1
108149,-2
108150,2
108151,-3
108152,3
108153,-2
108154,1
108155,1
108156,-3
108157,4
108158,-4
108159,3
108160,-2
108161,1
108162,0
108163,0
108164,0
108165,0
108166,-1
108167,2
108168,-2
108169,2
108170,-2
108171,2
108172,-2
108173,2
108174,-2
108175,1
108176,0
108177,-1
108178,2
108179,-3
108180,3
108181,-2
108182,1
108183,0
108184,-2
108185,4
108186,-5
108187,5
108188,-3
108189,-1
108190,4
108191,-5
108192,4
108193,-3
108194,2
108195,-1
108196,0
108197,1
108198,-2
108199,2
108200,-1
108201,0
108202,0
108203,0
108204,1
108205,-2
108206,3
108207,-3
108208,2
108209,-1
108210,0
108211,1
108212,-1
108213,0
108214,1
108215,-2
108216,3
108217,-3
108218,2
108219,-1
108220,0
108221,1
108222,-1
108223,1
108224,0
108225,-2
108226,4
108227,-6
108228,7
108229,-6
108230,3
108231,0
108232,-1
108233,1
108234,-1
108235,0
108236,0
108237,2
108238,-4
108239,5
108240,-5
108241,4
108242,-2
108243,0
108244,1
108245,-2
108246,3
108247,-3
108248,2
108249,-1
108250,0
108251,1
108252,-1
108253,0
108254,1
108255,-2
108256,3
108257,-3
108258,2
108259,-1
108260,0
108261,1
108262,-1
108263,0
108264,0
108265,1
108266,-2
108267,2
108268,-1
108269,0
108270,1
108271,-2
108272,1
108273,0
108274,0
108275,0
108276,1
108277,-2
108278,2
108279,-2
108280,2
108281,-1
108282,1
108283,-2
108284,2
108285,-1
108286,0
108287,1
108288,-2
108289,1
108290,0
108291,0
108292,0
108293,0
108294,0
108295,-1
108296,2
108297,-2
108298,1
108299,1
108300,-2
108301,2
108302,-2
108303,2
108304,-2
108305,3
108306,-4
108307,3
108308,-1
108309,0
108310,1
108311,-2
108312,2
108313,-2
108314,3
108315,-4
108316,4
108317,-3
108318,2
108319,-2
108320,3
108321,-4
108322,4
108323,-3
108324,1
108325,1
108326,-1
108327,0
108328,0
108329,1
108330,-2
108331,3
108332,-3
108333,1
108334,1
108335,-2
108336,3
108337,-3
108338,1
108339,0
108340,0
108341,0
108342,1
108343,-2
108344,2
108345,-2
108346,2
108347,-1
108348,0
108349,1
108350,-2
108351,2
108352,-1
108353,0
108354,0
108355,0
108356,1
108357,-2
108358,2
108359,-2
108360,2
108361,0
108362,-2
108363,3
108364,-4
108365,4
108366,-3
108367,2
108368,-1
108369,0
108370,0
108371,0
108372,0
108373,1
108374,-3
108375,4
108376,-4
108377,3
108378,0
108379,-3
108380,4
108381,-4
108382,3
108383,-1
108384,0
108385,0
108386,1
108387,-2
108388,2
108389,-1
108390,-1
108391,3
108392,-4
108393,5
108394,-6
108395,6
108396,-5
108397,3
108398,-1
108399,0
108400,1
108401,-1
108402,0
108403,1
108404,-1
108405,1
108406,-1
108407,1
108408,-1
108409,0
108410,1
108411,-2
108412,3
108413,-3
108414,2
108415,-1
108416,1
108417,-1
108418,0
108419,1
108420,-1
108421,2
108422,-3
108423,2
108424,-1
108425,1
108426,0
108427,-1
108428,1
108429,-1
108430,1
108431,-1
108432,1
108433,-1
108434,1
108435,-1
108436,1
108437,-1
108438,1
108439,-1
108440,1
108441,-1
108442,0
108443,2
108444,-3
108445,3
108446,-2
108447,1
108448,0
108449,-1
108450,1
108451,0
108452,0
108453,0
108454,-1
108455,1
108456,0
108457,-1
108458,1
108459,-1
108460,1
108461,-1
108462,1
108463,-2
108464,3
108465,-3
108466,3
108467,-2
108468,0
108469,1
108470,-1
108471,1
108472,0
108473,0
108474,-2
108475,4
108476,-4
108477,3
108478,-2
108479,1
108480,-1
108481,2
108482,-3
108483,3
108484,-2
108485,1
108486,-1
108487,0
108488,1
108489,-1
108490,1
108491,-1
108492,0
108493,0
108494,1
108495,-2
108496,2
108497,-2
108498,2
108499,-1
108500,-1
108501,3
108502,-4
108503,4
108504,-2
108505,0
108506,1
108507,-1
108508,0
108509,2
108510,-3
108511,3
108512,-3
108513,3
108514,-2
108515,1
108516,-2
108517,2
108518,-1
108519,2
108520,-3
108521,3
108522,-3
108523,2
108524,0
108525,-1
108526,1
108527,0
108528,-2
108529,3
108530,-3
108531,3
108532,-3
108533,2
108534,-1
108535,0
108536,1
108537,-1
108538,0
108539,1
108540,-2
108541,3
108542,-4
108543,4
108544,-4
108545,4
108546,-3
108547,2
108548,-2
108549,2
108550,-1
108551,0
108552,0
108553,0
108554,1
108555,-1
108556,0
108557,1
108558,-3
108559,5
108560,-5
108561,4
108562,-2
108563,1
108564,-1
108565,2
108566,-3
108567,4
108568,-4
108569,3
108570,-2
108571,2
108572,-2
108573,2
108574,-2
108575,1
108576,0
108577,-1
108578,3
108579,-4
108580,3
108581,-2
108582,1
108583,0
108584,0
108585,-1
108586,1
108587,0
108588,-1
108589,2
108590,-3
108591,3
108592,-2
108593,2
108594,-2
108595,1
108596,0
108597,0
108598,0
108599,0
108600,0
108601,0
108602,0
108603,0
108604,-1
108605,2
108606,-2
108607,1
108608,-1
108609,1
108610,-1
108611,2
108612,-3
108613,3
108614,-3
108615,3
108616,-2
108617,1
108618,0
108619,-1
108620,2
108621,-3
108622,3
108623,-3
108624,4
108625,-5
108626,4
108627,-3
108628,2
108629,0
108630,-2
108631,2
108632,-1
108633,0
108634,1
108635,-2
108636,2
108637,-1
108638,0
108639,0
108640,1
108641,-2
108642,2
108643,-2
108644,1
108645,1
108646,-1
108647,-1
108648,2
108649,-3
108650,4
108651,-4
108652,3
108653,-2
108654,1
108655,0
108656,0
108657,-1
108658,2
108659,-2
108660,1
108661,1
108662,-3
108663,4
108664,-4
108665,3
108666,-2
108667,1
108668,0
108669,0
108670,0
108671,0
108672,0
108673,0
108674,0
108675,-1
108676,3
108677,-4
108678,4
108679,-4
108680,3
108681,-2
108682,1
108683,0
108684,0
108685,0
108686,0
108687,-1
108688,1
108689,0
108690,0
108691,0
108692,0
108693,-1
108694,2
108695,-2
108696,1
108697,1
108698,-3
108699,3
108700,-2
108701,1
108702,0
108703,0
108704,-1
108705,1
108706,-1
108707,2
108708,-2
108709,1
108710,0
108711,-2
108712,4
108713,-4
108714,2
108715,0
108716,-2
108717,3
108718,-2
108719,0
108720,2
108721,-3
108722,2
108723,0
108724,-1
108725,1
108726,0
108727,-2
108728,3
108729,-2
108730,0
108731,1
108732,-2
108733,2
108734,-1
108735,0
108736,0
108737,-1
108738,2
108739,-2
108740,1
108741,0
108742,-1
108743,2
108744,-3
108745,4
108746,-5
108747,5
108748,-4
108749,3
108750,-2
108751,2
108752,-2
108753,2
108754,-3
108755,3
108756,-2
108757,3
108758,-3
108759,1
108760,-1
108761,1
108762,0
108763,0
108764,-1
108765,1
108766,-1
108767,2
108768,-3
108769,4
108770,-4
108771,3
108772,-2
108773,1
108774,0
108775,0
108776,0
108777,0
108778,-1
108779,1
108780,-1
108781,2
108782,-2
108783,1
108784,0
108785,-1
108786,1
108787,0
108788,-1
108789,2
108790,-2
108791,1
108792,-1
108793,1
108794,0
108795,0
108796,-1
108797,1
108798,-1
108799,1
108800,0
108801,-1
108802,1
108803,-1
108804,0
108805,1
108806,-1
108807,1
108808,-2
108809,2
108810,-2
108811,3
108812,-4
108813,4
108814,-4
108815,4
108816,-3
108817,2
108818,-2
108819,2
108820,-2
108821,2
108822,-2
108823,2
108824,-2
108825,1
108826,0
108827,0
108828,0
108829,-1
108830,1
108831,0
108832,0
108833,0
108834,0
108835,-1
108836,2
108837,-2
108838,1
108839,0
108840,-1
108841,2
108842,-3
108843,3
108844,-2
108845,1
108846,0
108847,-1
108848,1
108849,-1
108850,1
108851,0
108852,-1
108853,2
108854,-3
108855,2
108856,0
108857,-1
108858,2
108859,-2
108860,1
108861,0
108862,-1
108863,2
108864,-2
108865,1
108866,0
108867,-1
108868,2
108869,-1
108870,-1
108871,2
108872,-2
108873,2
108874,-1
108875,0
108876,0
108877,0
108878,0
108879,0
108880,0
108881,-1
108882,2
108883,-2
108884,2
108885,-2
108886,1
108887,0
108888,0
108889,0
108890,0
108891,0
108892,0
108893,-1
108894,2
108895,-2
108896,2
108897,-2
108898,1
108899,0
108900,0
108901,0
108902,0
108903,-1
108904,2
108905,-2
108906,1
108907,-1
108908,1
108909,-1
108910,2
108911,-4
108912,4
108913,-3
108914,3
108915,-3
108916,2
108917,-2
108918,2
108919,-1
108920,-1
108921,2
108922,-2
108923,2
108924,-2
108925,2
108926,-2
108927,2
108928,-2
108929,2
108930,-1
108931,0
108932,1
108933,-2
108934,2
108935,-1
108936,1
108937,-2
108938,2
108939,-1
108940,0
108941,2
108942,-4
108943,3
108944,-1
108945,0
108946,1
108947,-1
108948,0
108949,0
108950,1
108951,-2
108952,3
108953,-3
108954,2
108955,-2
108956,3
108957,-4
108958,5
108959,-6
108960,5
108961,-3
108962,2
108963,-2
108964,2
108965,-2
108966,2
108967,-2
108968,2
108969,-2
108970,3
108971,-3
108972,2
108973,-1
108974,1
108975,-1
108976,1
108977,-1
108978,0
108979,1
108980,-1
108981,1
108982,0
108983,-2
108984,3
108985,-4
108986,5
108987,-4
108988,2
108989,0
108990,-1
108991,1
108992,0
108993,-1
108994,1
108995,-1
108996,1
108997,-1
108998,1
108999,-1
109000,0
109001,0
109002,1
109003,-2
109004,3
109005,-4
109006,4
109007,-3
109008,1
109009,1
109010,-2
109011,2
109012,-2
109013,1
109014,0
109015,0
109016,0
109017,0
109018,0
109019,-1
109020,2
109021,-2
109022,1
109023,1
109024,-2
109025,1
109026,0
109027,-1
109028,1
109029,0
109030,-1
109031,1
109032,-1
109033,1
109034,-1
109035,1
109036,-1
109037,0
109038,1
109039,-1
109040,1
109041,0
109042,-1
109043,1
109044,0
109045,-2
109046,4
109047,-4
109048,4
109049,-3
109050,1
109051,0
109052,-1
109053,2
109054,-1
109055,-1
109056,1
109057,-1
109058,1
109059,-1
109060,1
109061,-2
109062,3
109063,-3
109064,2
109065,-1
109066,0
109067,1
109068,-1
109069,1
109070,-1
109071,1
109072,-1
109073,1
109074,-1
109075,1
109076,-1
109077,2
109078,-2
109079,1
109080,-1
109081,2
109082,-3
109083,4
109084,-4
109085,3
109086,-2
109087,1
109088,-1
109089,1
109090,-1
109091,1
109092,-1
109093,1
109094,-1
109095,0
109096,1
109097,-1
109098,1
109099,-1
109100,1
109101,-2
109102,3
109103,-3
109104,2
109105,0
109106,-2
109107,2
109108,-1
109109,-1
109110,3
109111,-3
109112,2
109113,-1
109114,0
109115,0
109116,1
109117,-2
109118,2
109119,-1
109120,0
109121,1
109122,-2
109123,2
109124,-1
109125,0
109126,0
109127,1
109128,-2
109129,3
109130,-4
109131,3
109132,-1
109133,-1
109134,3
109135,-5
109136,6
109137,-6
109138,5
109139,-3
109140,0
109141,2
109142,-2
109143,1
109144,1
109145,-3
109146,3
109147,-2
109148,1
109149,0
109150,0
109151,-1
109152,2
109153,-2
109154,2
109155,-2
109156,1
109157,0
109158,1
109159,-1
109160,0
109161,0
109162,0
109163,1
109164,-1
109165,0
109166,0
109167,0
109168,0
109169,1
109170,-2
109171,2
109172,-2
109173,2
109174,-1
109175,1
109176,-3
109177,5
109178,-5
109179,4
109180,-2
109181,0
109182,0
109183,0
109184,0
109185,1
109186,0
109187,-2
109188,2
109189,-1
109190,0
109191,1
109192,-1
109193,0
109194,2
109195,-3
109196,1
109197,2
109198,-4
109199,5
109200,-5
109201,4
109202,-3
109203,2
109204,-1
109205,0
109206,0
109207,1
109208,-2
109209,2
109210,-1
109211,0
109212,1
109213,-2
109214,2
109215,-1
109216,1
109217,-1
109218,1
109219,-2
109220,3
109221,-3
109222,3
109223,-2
109224,0
109225,1
109226,0
109227,-1
109228,1
109229,-1
109230,1
109231,-1
109232,1
109233,-1
109234,0
109235,2
109236,-4
109237,4
109238,-3
109239,2
109240,-1
109241,0
109242,0
109243,0
109244,0
109245,0
109246,0
109247,-1
109248,2
109249,-2
109250,2
109251,-2
109252,2
109253,-2
109254,2
109255,-2
109256,2
109257,-1
109258,0
109259,0
109260,-1
109261,2
109262,-2
109263,2
109264,-2
109265,1
109266,0
109267,0
109268,0
109269,0
109270,-1
109271,2
109272,-1
109273,0
109274,0
109275,0
109276,0
109277,1
109278,-2
109279,2
109280,-1
109281,0
109282,1
109283,-3
109284,4
109285,-3
109286,1
109287,1
109288,-2
109289,2
109290,-1
109291,0
109292,0
109293,1
109294,-2
109295,3
